w1,w2,AUC,Brier
0.0,1.0,0.6297427234927235,0.23782380878892762
0.001,0.999,0.6296305046305046,0.23781893543473215
0.002,0.998,0.629604517104517,0.23781409519670568
0.003,0.997,0.6295383670383671,0.2378092880748483
0.004,0.996,0.6294840294840295,0.23780451406916
0.005,0.995,0.6294391419391419,0.23779977317964074
0.006,0.994,0.6293304668304669,0.2377950654062905
0.007,0.993,0.6292737667737668,0.2377903907491093
0.008,0.992,0.6291745416745418,0.23778574920809717
0.009000000000000001,0.991,0.6291083916083916,0.23778114078325407
0.01,0.99,0.6290162540162539,0.23777656547458006
0.011,0.989,0.6289571914571914,0.23777202328207506
0.012,0.988,0.6289170289170289,0.23776751420573916
0.013000000000000001,0.987,0.6288863163863163,0.23776303824557232
0.014,0.986,0.6288107163107164,0.23775859540157449
0.015,0.985,0.6287540162540163,0.23775418567374573
0.016,0.984,0.6287256662256662,0.237749809062086
0.017,0.983,0.6286925911925911,0.23774546556659532
0.018000000000000002,0.982,0.6286406161406162,0.2377411551872737
0.019,0.981,0.6285602910602911,0.23773687792412115
0.02,0.98,0.628531941031941,0.23773263377713766
0.021,0.979,0.6284823284823284,0.23772842274632314
0.022,0.978,0.6284634284634284,0.23772424483167776
0.023,0.977,0.6283901908901909,0.2377201000332014
0.024,0.976,0.6283382158382158,0.23771598835089408
0.025,0.975,0.6282862407862407,0.23771190978475584
0.026000000000000002,0.974,0.6282389907389907,0.23770786433478658
0.027,0.973,0.6282389907389907,0.23770385200098643
0.028,0.972,0.6282200907200908,0.23769987278335536
0.029,0.971,0.6281917406917407,0.2376959266818933
0.03,0.97,0.6280854280854281,0.23769201369660026
0.031,0.969,0.6280499905499906,0.23768813382747636
0.032,0.968,0.6280310905310905,0.23768428707452147
0.033,0.967,0.6280216405216406,0.2376804734377356
0.034,0.966,0.6279791154791154,0.23767669291711876
0.035,0.965,0.6279035154035154,0.23767294551267104
0.036000000000000004,0.964,0.6278539028539029,0.23766923122439232
0.037,0.963,0.6277924777924778,0.2376655500522827
0.038,0.962,0.6277475902475902,0.23766190199634213
0.039,0.961,0.6277216027216027,0.23765828705657055
0.04,0.96,0.6276554526554526,0.23765470523296806
0.041,0.959,0.6275940275940275,0.23765115652553465
0.042,0.958,0.62751134001134,0.2376476409342702
0.043000000000000003,0.957,0.6274168399168398,0.23764415845917494
0.044,0.956,0.6273554148554148,0.23764070910024856
0.045,0.955,0.6273010773010773,0.23763729285749136
0.046,0.954,0.6272207522207522,0.23763390973090315
0.047,0.953,0.6271238896238897,0.23763055972048402
0.048,0.952,0.627064827064827,0.237627242826234
0.049,0.951,0.6270341145341145,0.23762395904815292
0.05,0.95,0.627003402003402,0.23762070838624097
0.051000000000000004,0.949,0.627003402003402,0.23761749084049802
0.052000000000000005,0.948,0.6269396144396144,0.23761430641092413
0.053,0.947,0.6268829143829144,0.23761115509751932
0.054,0.946,0.6268356643356643,0.23760803690028354
0.055,0.945,0.6268191268191268,0.2376049518192168
0.056,0.944,0.6267955017955018,0.23760189985431912
0.057,0.943,0.6267600642600644,0.2375988810055905
0.058,0.942,0.6267317142317143,0.23759589527303088
0.059000000000000004,0.941,0.6266844641844642,0.23759294265664035
0.06,0.94,0.6266159516159516,0.23759002315641894
0.061,0.9390000000000001,0.6265805140805141,0.23758713677236645
0.062,0.938,0.6265498015498016,0.23758428350448313
0.063,0.937,0.626509639009639,0.2375814633527688
0.064,0.9359999999999999,0.6264931014931014,0.23757867631722354
0.065,0.935,0.6264434889434889,0.23757592239784733
0.066,0.9339999999999999,0.6263938763938763,0.23757320159464015
0.067,0.933,0.6263253638253639,0.237570513907602
0.068,0.9319999999999999,0.6262497637497637,0.237567859336733
0.069,0.931,0.6261741636741637,0.23756523788203296
0.07,0.9299999999999999,0.6261292761292762,0.23756264954350198
0.07100000000000001,0.929,0.6260914760914761,0.2375600943211401
0.07200000000000001,0.9279999999999999,0.6260513135513135,0.2375575722149472
0.073,0.927,0.6260276885276885,0.2375550832249234
0.074,0.926,0.6259615384615385,0.23755262735106866
0.075,0.925,0.6259001134001134,0.2375502045933829
0.076,0.924,0.6258339633339634,0.23754781495186628
0.077,0.923,0.6257867132867133,0.23754545842651872
0.078,0.922,0.6257205632205632,0.23754313501734012
0.079,0.921,0.6257040257040257,0.23754084472433062
0.08,0.92,0.6256260631260631,0.23753858754749016
0.081,0.919,0.6255859005859006,0.2375363634868188
0.082,0.918,0.6255528255528255,0.23753417254231643
0.083,0.917,0.6255173880173881,0.23753201471398316
0.084,0.916,0.625503213003213,0.23752989000181887
0.085,0.915,0.6254488754488754,0.23752779840582366
0.08600000000000001,0.914,0.6254583254583255,0.23752573992599751
0.08700000000000001,0.913,0.6254039879039879,0.23752371456234045
0.088,0.912,0.6253921753921754,0.23752172231485238
0.089,0.911,0.6253780003780004,0.23751976318353338
0.09,0.91,0.6253189378189379,0.23751783716838348
0.091,0.909,0.6252835002835003,0.2375159442694026
0.092,0.908,0.6252126252126253,0.23751408448659073
0.093,0.907,0.6251913626913627,0.23751225781994795
0.094,0.906,0.6251512001512002,0.23751046426947423
0.095,0.905,0.6250992250992251,0.23750870383516953
0.096,0.904,0.6250259875259875,0.23750697651703387
0.097,0.903,0.6249763749763749,0.2375052823150673
0.098,0.902,0.6249503874503874,0.23750362122926977
0.099,0.901,0.6248558873558874,0.23750199325964128
0.1,0.9,0.6248109998109997,0.23750039840618187
0.101,0.899,0.6247259497259496,0.2374988366688915
0.10200000000000001,0.898,0.624643262143262,0.2374973080477702
0.10300000000000001,0.897,0.6246030996030996,0.23749581254281785
0.10400000000000001,0.896,0.6245841995841996,0.23749435015403467
0.105,0.895,0.624544037044037,0.23749292088142043
0.106,0.894,0.624477886977887,0.2374915247249753
0.107,0.893,0.6244211869211869,0.23749016168469927
0.108,0.892,0.6243762993762993,0.23748883176059227
0.109,0.891,0.6243290493290493,0.23748753495265426
0.11,0.89,0.6242747117747117,0.23748627126088534
0.111,0.889,0.6241943866943866,0.2374850406852855
0.112,0.888,0.6241329616329616,0.23748384322585464
0.113,0.887,0.6240951615951617,0.23748267888259286
0.114,0.886,0.6240337365337366,0.23748154765550017
0.115,0.885,0.623965223965224,0.2374804495445765
0.116,0.884,0.6238778113778114,0.2374793845498219
0.117,0.883,0.6238258363258363,0.23747835267123632
0.11800000000000001,0.882,0.6237478737478738,0.2374773539088198
0.11900000000000001,0.881,0.6236793611793612,0.23747638826257236
0.12,0.88,0.6236061236061237,0.23747545573249393
0.121,0.879,0.6235494235494236,0.23747455631858458
0.122,0.878,0.6234974484974485,0.23747369002084426
0.123,0.877,0.6234478359478359,0.23747285683927305
0.124,0.876,0.6233934983934984,0.23747205677387082
0.125,0.875,0.6232966357966359,0.23747128982463767
0.126,0.874,0.6232115857115857,0.23747055599157355
0.127,0.873,0.6231123606123606,0.23746985527467848
0.128,0.872,0.6230273105273105,0.2374691876739525
0.129,0.871,0.6229942354942355,0.23746855318939555
0.13,0.87,0.6229044604044605,0.2374679518210077
0.131,0.869,0.6228950103950104,0.2374673835687888
0.132,0.868,0.6228194103194103,0.237466848432739
0.133,0.867,0.6227556227556229,0.23746634641285827
0.134,0.866,0.6226989226989228,0.23746587750914655
0.135,0.865,0.6226280476280476,0.2374654417216039
0.136,0.864,0.6225618975618976,0.2374650390502303
0.137,0.863,0.6224957474957475,0.23746466949502576
0.138,0.862,0.6224366849366849,0.2374643330559903
0.139,0.861,0.622389434889435,0.23746402973312386
0.14,0.86,0.6223067473067473,0.23746375952642648
0.14100000000000001,0.859,0.6222547722547723,0.2374635224358981
0.14200000000000002,0.858,0.6221413721413722,0.23746331846153884
0.14300000000000002,0.857,0.6220752220752221,0.23746314760334858
0.14400000000000002,0.856,0.6220019845019845,0.23746300986132743
0.145,0.855,0.6219736344736344,0.2374629052354753
0.146,0.854,0.6218578718578718,0.2374628337257922
0.147,0.853,0.6218247968247969,0.23746279533227815
0.148,0.852,0.6217893592893593,0.23746279005493318
0.149,0.851,0.6217302967302968,0.23746281789375726
0.15,0.85,0.6217113967113967,0.2374628788487504
0.151,0.849,0.6216759591759591,0.23746297291991256
0.152,0.848,0.6216594216594217,0.23746310010724375
0.153,0.847,0.6216239841239841,0.2374632604107441
0.154,0.846,0.621586184086184,0.23746345383041337
0.155,0.845,0.6215460215460216,0.23746368036625173
0.156,0.844,0.621482233982234,0.23746394001825916
0.157,0.843,0.621439708939709,0.2374642327864357
0.158,0.842,0.6213924588924589,0.2374645586707812
0.159,0.841,0.6213357588357589,0.23746491767129577
0.16,0.84,0.6212766962766962,0.23746530978797942
0.161,0.839,0.6211821961821962,0.2374657350208321
0.162,0.838,0.6211325836325837,0.2374661933698538
0.163,0.837,0.6211018711018711,0.23746668483504463
0.164,0.836,0.6210569835569836,0.23746720941640442
0.165,0.835,0.621002646002646,0.23746776711393328
0.166,0.834,0.6209199584199585,0.23746835792763127
0.167,0.833,0.6208821583821584,0.23746898185749826
0.168,0.832,0.6208372708372708,0.2374696389035343
0.169,0.831,0.6208018333018333,0.23747032906573937
0.17,0.83,0.6207569457569457,0.2374710523441135
0.171,0.829,0.6207451332451333,0.23747180873865673
0.17200000000000001,0.828,0.6206553581553581,0.23747259824936895
0.17300000000000001,0.827,0.6206151956151955,0.23747342087625026
0.17400000000000002,0.826,0.6205679455679456,0.2374742766193006
0.17500000000000002,0.825,0.6205348705348706,0.23747516547851996
0.176,0.8240000000000001,0.6204970704970705,0.23747608745390844
0.177,0.823,0.6204025704025704,0.23747704254546592
0.178,0.8220000000000001,0.6203411453411454,0.23747803075319243
0.179,0.821,0.6202844452844454,0.2374790520770881
0.18,0.8200000000000001,0.6202348327348327,0.23748010651715276
0.181,0.819,0.6201308826308827,0.23748119407338647
0.182,0.8180000000000001,0.620095445095445,0.23748231474578915
0.183,0.817,0.6200505575505576,0.237483468534361
0.184,0.8160000000000001,0.6199655074655075,0.23748465543910188
0.185,0.815,0.6199300699300698,0.23748587546001176
0.186,0.8140000000000001,0.6198639198639199,0.23748712859709073
0.187,0.813,0.6197859572859572,0.23748841485033875
0.188,0.812,0.6197339822339822,0.2374897342197558
0.189,0.8109999999999999,0.6196465696465696,0.23749108670534191
0.19,0.81,0.6195851445851446,0.23749247230709705
0.191,0.8089999999999999,0.6194811944811945,0.23749389102502128
0.192,0.808,0.6194221319221318,0.23749534285911458
0.193,0.8069999999999999,0.6193607068607069,0.23749682780937684
0.194,0.806,0.6192732942732944,0.2374983458758082
0.195,0.8049999999999999,0.6192189567189568,0.23749989705840863
0.196,0.804,0.6191787941787942,0.23750148135717813
0.197,0.8029999999999999,0.6191031941031941,0.23750309877211662
0.198,0.802,0.6190441315441315,0.23750474930322418
0.199,0.8009999999999999,0.6190228690228691,0.2375064329505008
0.2,0.8,0.618947268947269,0.23750814971394651
0.201,0.7989999999999999,0.6188740313740314,0.23750989959356117
0.202,0.798,0.6188173313173313,0.23751168258934502
0.203,0.7969999999999999,0.6187110187110187,0.2375134987012978
0.20400000000000001,0.796,0.6186236061236061,0.23751534792941967
0.20500000000000002,0.7949999999999999,0.6185172935172936,0.23751723027371063
0.20600000000000002,0.794,0.6184605934605935,0.23751914573417057
0.20700000000000002,0.7929999999999999,0.6184204309204309,0.23752109431079962
0.20800000000000002,0.792,0.6183708183708183,0.23752307600359773
0.209,0.791,0.6183590058590058,0.23752509081256487
0.21,0.79,0.6182739557739558,0.23752713873770104
0.211,0.789,0.6182337932337931,0.23752921977900623
0.212,0.788,0.6181936306936306,0.23753133393648054
0.213,0.787,0.6181109431109432,0.2375334812101239
0.214,0.786,0.6180188055188055,0.23753566159993625
0.215,0.785,0.617983367983368,0.23753787510591773
0.216,0.784,0.617907767907768,0.2375401217280682
0.217,0.783,0.6178156303156304,0.23754240146638772
0.218,0.782,0.6177849177849177,0.23754471432087632
0.219,0.781,0.6177329427329428,0.23754706029153397
0.22,0.78,0.6176502551502552,0.23754943937836068
0.221,0.779,0.6175652050652051,0.23755185158135644
0.222,0.778,0.61745652995653,0.23755429690052118
0.223,0.777,0.6173478548478548,0.23755677533585506
0.224,0.776,0.6172698922698923,0.23755928688735795
0.225,0.775,0.6171706671706672,0.2375618315550299
0.226,0.774,0.6171305046305047,0.2375644093388709
0.227,0.773,0.6170194670194671,0.23756702023888093
0.228,0.772,0.6169249669249669,0.23756966425506004
0.229,0.771,0.6168328293328293,0.2375723413874082
0.23,0.77,0.6167548667548667,0.2375750516359254
0.231,0.769,0.6167099792099792,0.23757779500061166
0.232,0.768,0.6166627291627291,0.237580571481467
0.233,0.767,0.616620204120204,0.23758338107849133
0.234,0.766,0.616563504063504,0.23758622379168476
0.23500000000000001,0.765,0.616525704025704,0.23758909962104718
0.23600000000000002,0.764,0.6164571914571915,0.2375920085665787
0.23700000000000002,0.763,0.6163957663957664,0.23759495062827926
0.23800000000000002,0.762,0.6163319788319789,0.23759792580614889
0.23900000000000002,0.761,0.6162351162351162,0.23760093410018757
0.24,0.76,0.6161500661500661,0.23760397551039528
0.241,0.759,0.616055566055566,0.237607050036772
0.242,0.758,0.6159752409752409,0.23761015767931784
0.243,0.757,0.6159279909279909,0.23761329843803272
0.244,0.756,0.6158783783783784,0.23761647231291666
0.245,0.755,0.6158193158193158,0.2376196793039696
0.246,0.754,0.6157413532413533,0.2376229194111916
0.247,0.753,0.6156964656964656,0.2376261926345827
0.248,0.752,0.6155996030996032,0.23762949897414284
0.249,0.751,0.6155688905688906,0.23763283842987196
0.25,0.75,0.6155027405027405,0.2376362110017702
0.251,0.749,0.6154271404271404,0.23763961668983746
0.252,0.748,0.6153609903609903,0.23764305549407383
0.253,0.747,0.6153231903231904,0.2376465274144792
0.254,0.746,0.6152594027594027,0.23765003245105362
0.255,0.745,0.6151979776979777,0.23765357060379713
0.256,0.744,0.6151294651294651,0.23765714187270967
0.257,0.743,0.6150987525987526,0.2376607462577912
0.258,0.742,0.6150373275373275,0.23766438375904186
0.259,0.741,0.6149711774711775,0.23766805437646155
0.26,0.74,0.6149144774144774,0.23767175811005029
0.261,0.739,0.6148719523719524,0.23767549495980805
0.262,0.738,0.6147609147609148,0.2376792649257349
0.263,0.737,0.6146924021924022,0.2376830680078308
0.264,0.736,0.6145955395955396,0.23768690420609573
0.265,0.735,0.6145152145152145,0.23769077352052972
0.266,0.734,0.6144419769419769,0.23769467595113278
0.267,0.733,0.6143592893592893,0.2376986114979048
0.268,0.732,0.6142884142884142,0.23770258016084603
0.269,0.731,0.6142742392742393,0.23770658193995617
0.27,0.73,0.6141986391986392,0.23771061683523542
0.271,0.729,0.6141206766206766,0.23771468484668368
0.272,0.728,0.6141112266112266,0.2377187859743011
0.273,0.727,0.614047439047439,0.23772292021808747
0.274,0.726,0.6139954639954639,0.23772708757804292
0.275,0.725,0.6139694764694765,0.2377312880541674
0.276,0.724,0.6139127764127764,0.23773552164646097
0.277,0.723,0.6138820638820639,0.2377397883549236
0.278,0.722,0.6138324513324513,0.23774408817955522
0.279,0.721,0.6137072387072386,0.23774842112035596
0.28,0.72,0.6136529011529012,0.23775278717732565
0.281,0.719,0.613591476091476,0.2377571863504645
0.28200000000000003,0.718,0.6135395010395011,0.23776161863977238
0.28300000000000003,0.717,0.6134946134946135,0.23776608404524927
0.28400000000000003,0.716,0.6134473634473634,0.2377705825668952
0.28500000000000003,0.715,0.6133623133623134,0.23777511420471026
0.28600000000000003,0.714,0.6132867132867132,0.23777967895869428
0.28700000000000003,0.713,0.6132394632394632,0.2377842768288474
0.28800000000000003,0.712,0.6131733131733133,0.23778890781516956
0.289,0.7110000000000001,0.6130929880929881,0.23779357191766076
0.29,0.71,0.6130150255150255,0.23779826913632102
0.291,0.7090000000000001,0.612965412965413,0.23780299947115038
0.292,0.708,0.6129158004158004,0.23780776292214875
0.293,0.7070000000000001,0.6128543753543754,0.23781255948931615
0.294,0.706,0.6127527877527879,0.23781738917265263
0.295,0.7050000000000001,0.6127008127008127,0.23782225197215814
0.296,0.704,0.6126157626157627,0.23782714788783274
0.297,0.7030000000000001,0.6125732375732376,0.23783207691967637
0.298,0.702,0.6125378000378001,0.23783703906768902
0.299,0.7010000000000001,0.6124314874314875,0.23784203433187076
0.3,0.7,0.6124125874125874,0.2378470627122215
0.301,0.6990000000000001,0.6123582498582498,0.23785212420874138
0.302,0.698,0.6122897372897373,0.23785721882143024
0.303,0.6970000000000001,0.6121999621999622,0.23786234655028815
0.304,0.696,0.6121149121149121,0.23786750739531515
0.305,0.6950000000000001,0.6120463995463995,0.2378727013565112
