Elo(538-MOV)_weight,IP_weight,AUC,Brier
0.506,0.494,0.602364864864865,0.23879708706506195
0.507,0.493,0.6023601398601399,0.23880635404885606
0.508,0.492,0.6023128898128898,0.23881565000112723
0.509,0.491,0.6022420147420147,0.2388249749218755
0.51,0.49,0.6021711396711397,0.23883432881110084
0.511,0.489,0.6021026271026271,0.23884371166880328
0.512,0.488,0.6020293895293896,0.23885312349498283
0.513,0.487,0.6019915894915895,0.2388625642896394
0.514,0.486,0.6018994518994519,0.23887203405277305
0.515,0.485,0.6018380268380268,0.23888153278438382
0.516,0.484,0.6017600642600642,0.2388910604844717
0.517,0.483,0.6016679266679267,0.2389006171530366
0.518,0.482,0.601575789075789,0.23891020279007855
0.519,0.481,0.601509639009639,0.23891981739559767
0.52,0.48,0.601443488943489,0.23892946096959386
0.521,0.479,0.6013702513702514,0.23893913351206708
0.522,0.478,0.6013017388017388,0.23894883502301736
0.523,0.477,0.6012190512190512,0.2389585655024448
0.524,0.476,0.6011576261576261,0.2389683249503493
0.525,0.475,0.601053676053676,0.2389781133667309
0.526,0.474,0.600954450954451,0.2389879307515895
0.527,0.473,0.6008906633906633,0.23899777710492526
0.528,0.472,0.6008221508221508,0.23900765242673805
0.529,0.471,0.6007489132489132,0.23901755671702796
0.53,0.47,0.6007182007182008,0.23902748997579493
0.531,0.469,0.6006307881307881,0.239037452203039
0.532,0.46799999999999997,0.600555188055188,0.23904744339876013
0.533,0.46699999999999997,0.600493762993763,0.2390574635629584
0.534,0.46599999999999997,0.6004228879228879,0.23906751269563364
0.535,0.46499999999999997,0.6003425628425629,0.23907759079678603
0.536,0.46399999999999997,0.6002527877527878,0.23908769786641548
0.537,0.46299999999999997,0.6001748251748251,0.23909783390452202
0.538,0.46199999999999997,0.6000992250992251,0.2391079989111057
0.539,0.46099999999999997,0.600004725004725,0.23911819288616637
0.54,0.45999999999999996,0.5999456624456625,0.23912841582970418
0.541,0.45899999999999996,0.5999078624078624,0.23913866774171907
0.542,0.45799999999999996,0.5998582498582499,0.239148948622211
0.543,0.45699999999999996,0.5997826497826497,0.23915925847118
0.544,0.45599999999999996,0.5997070497070498,0.23916959728862616
0.545,0.45499999999999996,0.5996432621432621,0.23917996507454933
0.546,0.45399999999999996,0.5995889245889245,0.23919036182894962
0.547,0.45299999999999996,0.599529862029862,0.23920078755182697
0.548,0.45199999999999996,0.5994448119448119,0.23921124224318138
0.549,0.45099999999999996,0.5993857493857494,0.23922172590301294
0.55,0.44999999999999996,0.5993054243054243,0.23923223853132153
0.551,0.44899999999999995,0.5992298242298242,0.23924278012810718
0.552,0.44799999999999995,0.5991471366471366,0.23925335069337
0.553,0.44699999999999995,0.5990904365904366,0.2392639502271098
0.554,0.44599999999999995,0.5990384615384615,0.23927457872932673
0.555,0.44499999999999995,0.5989345114345115,0.23928523620002073
0.556,0.44399999999999995,0.5988730863730864,0.23929592263919183
0.557,0.44299999999999995,0.5988518238518239,0.23930663804684
0.558,0.44199999999999995,0.5987809487809488,0.2393173824229652
0.559,0.44099999999999995,0.5986817236817237,0.2393281557675676
0.56,0.43999999999999995,0.5986486486486486,0.23933895808064698
0.561,0.43899999999999995,0.5985612360612361,0.2393497893622035
0.562,0.43799999999999994,0.5984501984501984,0.23936064961223705
0.5630000000000001,0.43699999999999994,0.5983816858816858,0.2393715388307477
0.5640000000000001,0.43599999999999994,0.5983060858060858,0.23938245701773544
0.5650000000000001,0.43499999999999994,0.5982044982044983,0.23939340417320024
0.5660000000000001,0.43399999999999994,0.5981643356643356,0.23940438029714217
0.5670000000000001,0.43299999999999994,0.5980934605934606,0.23941538538956117
0.5680000000000001,0.43199999999999994,0.5980225855225856,0.2394264194504572
0.5690000000000001,0.43099999999999994,0.5979162729162728,0.2394374824798304
0.5700000000000001,0.42999999999999994,0.597864297864298,0.23944857447768056
0.5710000000000001,0.42899999999999994,0.5977981477981478,0.23945969544400791
0.5720000000000001,0.42799999999999994,0.5977650727650727,0.23947084537881227
0.5730000000000001,0.42699999999999994,0.5976918351918352,0.23948202428209373
0.5740000000000001,0.42599999999999993,0.5976185976185977,0.2394932321538523
0.5750000000000001,0.42499999999999993,0.5975737100737102,0.23950446899408792
0.5760000000000001,0.42399999999999993,0.5975004725004724,0.23951573480280067
0.577,0.42300000000000004,0.59745085995086,0.23952702957999042
0.578,0.42200000000000004,0.5973941598941599,0.23953835332565726
0.579,0.42100000000000004,0.5973161973161972,0.23954970603980125
0.58,0.42000000000000004,0.5972311472311472,0.2395610877224223
0.581,0.41900000000000004,0.5971744471744472,0.2395724983735204
0.582,0.41800000000000004,0.5970988470988471,0.23958393799309557
0.583,0.41700000000000004,0.597013797013797,0.2395954065811479
0.584,0.41600000000000004,0.5969381969381968,0.23960690413767724
0.585,0.41500000000000004,0.5968744093744094,0.23961843066268368
0.586,0.41400000000000003,0.5968082593082593,0.2396299861561672
0.587,0.41300000000000003,0.5967184842184842,0.2396415706181278
0.588,0.41200000000000003,0.5966830466830467,0.23965318404856553
0.589,0.41100000000000003,0.5965578340578341,0.2396648264474803
0.59,0.41000000000000003,0.5964940464940465,0.23967649781487216
0.591,0.40900000000000003,0.5964160839160839,0.2396881981507411
0.592,0.40800000000000003,0.5963522963522964,0.23969992745508706
0.593,0.40700000000000003,0.5962955962955963,0.23971168572791013
0.594,0.406,0.5962365337365336,0.23972347296921032
0.595,0.405,0.5961680211680211,0.2397352891789876
0.596,0.404,0.5960664335664336,0.2397471343572419
0.597,0.403,0.5959908334908335,0.23975900850397333
0.598,0.402,0.5959861084861086,0.23977091161918182
0.599,0.401,0.595927045927046,0.23978284370286743
0.6,0.4,0.5958490833490834,0.23979480475503007
0.601,0.399,0.5957356832356833,0.23980679477566985
0.602,0.398,0.5956813456813457,0.23981881376478661
0.603,0.397,0.5955915705915705,0.2398308617223805
0.604,0.396,0.5955254205254206,0.23984293864845155
0.605,0.395,0.5954639954639954,0.2398550445429996
0.606,0.394,0.5954403704403705,0.23986717940602476
0.607,0.393,0.5953954828954828,0.239879343237527
0.608,0.392,0.5953364203364204,0.23989153603750632
0.609,0.391,0.5952631827631828,0.23990375780596265
0.61,0.39,0.5951875826875828,0.23991600854289616
0.611,0.389,0.5950812700812701,0.23992828824830667
0.612,0.388,0.59504347004347,0.23994059692219433
0.613,0.387,0.5949844074844075,0.23995293456455907
0.614,0.386,0.5949442449442449,0.23996530117540088
0.615,0.385,0.5948733698733699,0.23997769675471975
0.616,0.384,0.5948261198261198,0.23999012130251574
0.617,0.383,0.5947268947268947,0.24000257481878876
0.618,0.382,0.5946182196182196,0.24001505730353886
0.619,0.381,0.5945473445473446,0.24002756875676606
0.62,0.38,0.5944339444339444,0.24004010917847035
0.621,0.379,0.5943583443583443,0.2400526785686517
0.622,0.378,0.5942803817803818,0.24006527692731014
0.623,0.377,0.5942213192213193,0.24007790425444572
0.624,0.376,0.594164619164619,0.24009056055005829
0.625,0.375,0.594107919107919,0.240103245814148
0.626,0.374,0.594018144018144,0.24011596004671476
0.627,0.373,0.593961443961444,0.2401287032477586
0.628,0.372,0.5939496314496314,0.2401414754172796
0.629,0.371,0.5938622188622189,0.24015427655527757
0.63,0.37,0.5937771687771687,0.24016710666175264
0.631,0.369,0.5936732186732187,0.24017996573670483
0.632,0.368,0.5935881685881685,0.24019285378013408
0.633,0.367,0.5935125685125685,0.24020577079204045
0.634,0.366,0.5934558684558684,0.24021871677242387
0.635,0.365,0.5933731808731808,0.2402316917212844
0.636,0.364,0.5933259308259308,0.24024469563862197
0.637,0.363,0.5932999432999433,0.24025772852443664
0.638,0.362,0.5932385182385183,0.24027079037872837
0.639,0.361,0.5931747306747307,0.2402838812014972
0.64,0.36,0.5930731430731431,0.24029700099274312
0.641,0.359,0.593054243054243,0.24031014975246612
0.642,0.358,0.593011718011718,0.24032332748066618
0.643,0.357,0.5929077679077679,0.2403365341773433
0.644,0.356,0.5928061803061803,0.24034976984249753
0.645,0.355,0.5927471177471177,0.2403630344761289
0.646,0.354,0.5926691551691552,0.24037632807823728
0.647,0.353,0.5926195426195426,0.24038965064882278
0.648,0.352,0.5925250425250426,0.24040300218788532
0.649,0.351,0.5924447174447175,0.24041638269542498
0.65,0.35,0.5923691173691172,0.2404297921714417
0.651,0.349,0.5922675297675297,0.24044323061593548
0.652,0.348,0.5921895671895672,0.24045669802890635
0.653,0.347,0.592085617085617,0.24047019441035436
0.654,0.346,0.5920147420147419,0.24048371976027938
0.655,0.345,0.591953316953317,0.2404972740786815
0.656,0.344,0.5918942543942544,0.24051085736556066
0.657,0.34299999999999997,0.5918257418257418,0.24052446962091706
0.658,0.34199999999999997,0.5917454167454167,0.24053811084475038
0.659,0.34099999999999997,0.5916580041580042,0.24055178103706085
0.66,0.33999999999999997,0.5915658665658665,0.24056548019784837
0.661,0.33899999999999997,0.5914619164619164,0.24057920832711296
0.662,0.33799999999999997,0.5913461538461539,0.24059296542485467
0.663,0.33699999999999997,0.5912634662634662,0.2406067514910734
0.664,0.33599999999999997,0.5911713286713287,0.2406205665257693
0.665,0.33499999999999996,0.5911193536193536,0.24063441052894224
0.666,0.33399999999999996,0.591050841050841,0.2406482835005923
0.667,0.33299999999999996,0.5909823284823285,0.24066218544071938
0.668,0.33199999999999996,0.5908878283878284,0.24067611634932354
0.669,0.33099999999999996,0.5908311283311283,0.24069007622640484
0.67,0.32999999999999996,0.5907720657720658,0.24070406507196312
0.671,0.32899999999999996,0.5906893781893783,0.2407180828859986
0.672,0.32799999999999996,0.5906066906066906,0.2407321296685111
0.673,0.32699999999999996,0.590486202986203,0.24074620541950068
0.674,0.32599999999999996,0.590405877905878,0.24076031013896737
0.675,0.32499999999999996,0.5903680778680779,0.2407744438269111
0.676,0.32399999999999995,0.5903090153090153,0.24078860648333195
0.677,0.32299999999999995,0.5902499527499527,0.24080279810822988
0.678,0.32199999999999995,0.5902121527121527,0.24081701870160482
0.679,0.32099999999999995,0.5901318276318277,0.2408312682634569
0.68,0.31999999999999995,0.5900231525231525,0.24084554679378609
0.681,0.31899999999999995,0.58995463995464,0.24085985429259235
0.682,0.31799999999999995,0.5898577773577773,0.24087419075987565
0.683,0.31699999999999995,0.5897443772443772,0.2408885561956361
0.684,0.31599999999999995,0.5896498771498773,0.24090295059987354
0.685,0.31499999999999995,0.589550652050652,0.24091737397258814
0.686,0.31399999999999995,0.5894514269514269,0.24093182631377977
0.687,0.31299999999999994,0.5893592893592894,0.24094630762344846
0.6880000000000001,0.31199999999999994,0.5892482517482517,0.24096081790159427
0.6890000000000001,0.31099999999999994,0.5891679266679267,0.24097535714821716
0.6900000000000001,0.30999999999999994,0.5890852390852391,0.24098992536331712
0.6910000000000001,0.30899999999999994,0.588971838971839,0.24100452254689417
0.6920000000000001,0.30799999999999994,0.5888844263844264,0.2410191486989483
0.6930000000000001,0.30699999999999994,0.5887757512757513,0.24103380381947953
0.6940000000000001,0.30599999999999994,0.5886599886599887,0.24104848790848785
0.6950000000000001,0.30499999999999994,0.5885607635607636,0.24106320096597317
0.6960000000000001,0.30399999999999994,0.5884520884520885,0.2410779429919357
0.6970000000000001,0.30299999999999994,0.5883646758646759,0.2410927139863752
0.6980000000000001,0.30199999999999994,0.5883221508221508,0.24110751394929184
0.6990000000000001,0.30099999999999993,0.5882300132300132,0.24112234288068551
0.7000000000000001,0.29999999999999993,0.5881284256284256,0.2411372007805563
0.7010000000000001,0.29899999999999993,0.5880433755433756,0.24115208764890414
0.7020000000000001,0.29799999999999993,0.5879772254772255,0.2411670034857291
0.7030000000000001,0.29699999999999993,0.5879158004158004,0.24118194829103115
0.704,0.29600000000000004,0.5878945378945379,0.24119692206481022
0.705,0.29500000000000004,0.5877905877905878,0.24121192480706646
0.706,0.29400000000000004,0.5877291627291628,0.24122695651779968
0.707,0.29300000000000004,0.5876299376299376,0.24124201719701002
0.708,0.29200000000000004,0.58756615006615,0.24125710684469745
0.709,0.29100000000000004,0.5874385749385749,0.24127222546086202
0.71,0.29000000000000004,0.5873606123606123,0.24128737304550357
0.711,0.28900000000000003,0.5872991872991873,0.2413025495986223
0.712,0.28800000000000003,0.5872519372519373,0.24131775512021802
0.713,0.28700000000000003,0.5871172746172746,0.24133298961029087
0.714,0.28600000000000003,0.5870369495369495,0.2413482530688408
0.715,0.28500000000000003,0.586963711963712,0.24136354549586778
0.716,0.28400000000000003,0.5868715743715743,0.24137886689137186
0.717,0.28300000000000003,0.5868030618030617,0.24139421725535307
0.718,0.28200000000000003,0.5867109242109242,0.2414095965878113
0.719,0.281,0.5866282366282366,0.2414250048887466
0.72,0.28,0.5865479115479115,0.241440442158159
0.721,0.279,0.5864345114345114,0.2414559083960485
0.722,0.278,0.5863541863541863,0.24147140360241506
0.723,0.277,0.5862880362880363,0.2414869277772587
0.724,0.276,0.5862077112077112,0.24150248092057944
0.725,0.275,0.5861132111132111,0.24151806303237722
0.726,0.274,0.5860257985257985,0.24153367411265214
0.727,0.273,0.5859478359478361,0.24154931416140413
0.728,0.272,0.5858533358533359,0.24156498317863317
0.729,0.271,0.5857422982422983,0.2415806811643393
0.73,0.27,0.5856548856548857,0.2415964081185225
0.731,0.269,0.5855816480816481,0.24161216404118283
0.732,0.268,0.5855036855036856,0.24162794893232023
0.733,0.267,0.5854162729162729,0.24164376279193467
0.734,0.266,0.5853264978264978,0.24165960562002622
0.735,0.265,0.5852532602532603,0.2416754774165948
0.736,0.264,0.5851516726516727,0.24169137818164058
0.737,0.263,0.585106785106785,0.24170730791516332
0.738,0.262,0.5849815724815725,0.24172326661716323
0.739,0.261,0.5849295974295975,0.24173925428764018
0.74,0.26,0.5848539973539975,0.2417552709265942
0.741,0.259,0.5847925722925723,0.2417713165340253
0.742,0.258,0.5846980721980722,0.2417873911099335
0.743,0.257,0.5845964845964846,0.24180349465431877
0.744,0.256,0.5844996219996219,0.24181962716718114
0.745,0.255,0.5844145719145719,0.2418357886485206
0.746,0.254,0.5843224343224342,0.24185197909833706
0.747,0.253,0.5842562842562843,0.24186819851663072
0.748,0.252,0.5841877716877717,0.24188444690340136
0.749,0.251,0.5841216216216216,0.24190072425864914
0.75,0.25,0.5840790965790965,0.24191703058237396
0.751,0.249,0.5839845964845964,0.2419333658745759
0.752,0.248,0.5838995463995464,0.2419497301352549
0.753,0.247,0.5838522963522963,0.24196612336441095
0.754,0.246,0.5837790587790587,0.24198254556204415
0.755,0.245,0.5836916461916462,0.24199899672815436
0.756,0.244,0.5836184086184086,0.24201547686274175
0.757,0.243,0.583502646002646,0.24203198596580616
0.758,0.242,0.5834577584577585,0.24204852403734764
0.759,0.241,0.5833632583632584,0.2420650910773662
0.76,0.24,0.5832782082782083,0.24208168708586186
0.761,0.239,0.5831955206955207,0.2420983120628346
0.762,0.238,0.583084483084483,0.24211496600828442
0.763,0.237,0.5829899829899831,0.24213164892221134
0.764,0.236,0.5828836703836704,0.24214836080461527
0.765,0.235,0.5827938952938952,0.24216510165549635
0.766,0.23399999999999999,0.5827159327159327,0.2421818714748545
0.767,0.23299999999999998,0.5826474201474201,0.2421986702626897
0.768,0.23199999999999998,0.5825269325269326,0.24221549801900202
0.769,0.23099999999999998,0.5824560574560576,0.2422323547437914
0.77,0.22999999999999998,0.5823899073899074,0.2422492404370579
0.771,0.22899999999999998,0.5822883197883199,0.24226615509880148
0.772,0.22799999999999998,0.5822339822339823,0.24228309872902204
0.773,0.22699999999999998,0.5821631071631072,0.2423000713277198
0.774,0.22599999999999998,0.5820851445851445,0.24231707289489457
0.775,0.22499999999999998,0.5819906444906444,0.24233410343054643
0.776,0.22399999999999998,0.5818866943866945,0.24235116293467537
0.777,0.22299999999999998,0.5817709317709318,0.24236825140728144
0.778,0.22199999999999998,0.5816882441882442,0.24238536884836454
0.779,0.22099999999999997,0.5815984690984691,0.24240251525792475
0.78,0.21999999999999997,0.5815252315252315,0.24241969063596203
0.781,0.21899999999999997,0.581428368928369,0.24243689498247636
0.782,0.21799999999999997,0.5813527688527689,0.24245412829746782
0.783,0.21699999999999997,0.5812511812511812,0.24247139058093634
0.784,0.21599999999999997,0.5811755811755812,0.24248868183288197
0.785,0.21499999999999997,0.5810739935739936,0.24250600205330464
0.786,0.21399999999999997,0.580981855981856,0.24252335124220442
0.787,0.21299999999999997,0.5809062559062559,0.24254072939958127
0.788,0.21199999999999997,0.5808141183141183,0.24255813652543515
0.789,0.21099999999999997,0.5807054432054432,0.2425755726197662
0.79,0.20999999999999996,0.5806156681156682,0.2425930376825743
0.791,0.20899999999999996,0.580535343035343,0.24261053171385946
0.792,0.20799999999999996,0.5804573804573805,0.2426280547136217
0.793,0.20699999999999996,0.5803959553959553,0.24264560668186103
0.794,0.20599999999999996,0.5803061803061803,0.24266318761857744
0.795,0.20499999999999996,0.5802849177849179,0.24268079752377095
0.796,0.20399999999999996,0.5802116802116802,0.24269843639744154
0.797,0.20299999999999996,0.5801242676242676,0.24271610423958917
0.798,0.20199999999999996,0.5800439425439425,0.24273380105021394
0.799,0.20099999999999996,0.5799636174636175,0.24275152682931578
0.8,0.19999999999999996,0.5798620298620298,0.2427692815768947
0.801,0.19899999999999995,0.5797746172746173,0.24278706529295066
0.802,0.19799999999999995,0.5796824796824797,0.24280487797748374
0.803,0.19699999999999995,0.5795927045927046,0.24282271963049387
0.804,0.19599999999999995,0.579505292005292,0.24284059025198113
0.805,0.19499999999999995,0.5794415044415044,0.2428584898419454
0.806,0.19399999999999995,0.5793848043848044,0.2428764184003868
0.807,0.19299999999999995,0.5793210168210169,0.24289437592730526
0.808,0.19199999999999995,0.5792832167832168,0.24291236242270084
0.809,0.19099999999999995,0.5791934416934417,0.24293037788657346
0.81,0.18999999999999995,0.5790705915705916,0.24294842231892316
0.811,0.18899999999999995,0.5790469665469665,0.24296649571974996
0.812,0.18799999999999994,0.5789619164619165,0.24298459808905384
0.8130000000000001,0.18699999999999994,0.5788792288792288,0.24300272942683482
0.8140000000000001,0.18599999999999994,0.5787870912870914,0.24302088973309288
0.8150000000000001,0.18499999999999994,0.5787233037233037,0.24303907900782795
0.8160000000000001,0.18399999999999994,0.5786358911358911,0.24305729725104017
0.8170000000000001,0.18299999999999994,0.5785815535815536,0.24307554446272947
0.8180000000000001,0.18199999999999994,0.578513041013041,0.2430938206428958
0.8190000000000001,0.18099999999999994,0.5784043659043658,0.24311212579153926
0.8200000000000001,0.17999999999999994,0.5782626157626157,0.24313045990865978
0.8210000000000001,0.17899999999999994,0.5782082782082782,0.2431488229942574
0.8220000000000001,0.17799999999999994,0.5780925155925156,0.24316721504833208
0.8230000000000001,0.17699999999999994,0.578000378000378,0.24318563607088384
0.8240000000000001,0.17599999999999993,0.5779295029295031,0.24320408606191274
0.8250000000000001,0.17499999999999993,0.5778728028728028,0.24322256502141865
0.8260000000000001,0.17399999999999993,0.5777570402570402,0.24324107294940164
0.8270000000000001,0.17299999999999993,0.5776814401814403,0.24325960984586173
0.8280000000000001,0.17199999999999993,0.5775869400869402,0.24327817571079896
0.8290000000000001,0.17099999999999993,0.57751134001134,0.24329677054421317
0.8300000000000001,0.16999999999999993,0.57742628992629,0.24331539434610452
0.8310000000000001,0.16899999999999993,0.5773388773388773,0.24333404711647294
0.8320000000000001,0.16799999999999993,0.5772680022680023,0.24335272885531847
0.833,0.16700000000000004,0.5771687771687772,0.24337143956264107
0.834,0.16600000000000004,0.577055377055377,0.2433901792384407
0.835,0.16500000000000004,0.5769537894537895,0.24340894788271744
0.836,0.16400000000000003,0.5768711018711019,0.2434277454954713
0.837,0.16300000000000003,0.5767813267813268,0.24344657207670217
0.838,0.16200000000000003,0.5767293517293518,0.24346542762641019
0.839,0.16100000000000003,0.5766750141750142,0.24348431214459526
0.84,0.16000000000000003,0.5765734265734266,0.2435032256312574
0.841,0.15900000000000003,0.5765001890001891,0.24352216808639665
0.842,0.15800000000000003,0.576419863919864,0.24354113951001294
0.843,0.15700000000000003,0.5763277263277264,0.24356013990210634
0.844,0.15600000000000003,0.5762544887544888,0.24357916926267686
0.845,0.15500000000000003,0.5761977886977887,0.24359822759172442
0.846,0.15400000000000003,0.5760962010962011,0.243617314889249
0.847,0.15300000000000002,0.5760253260253261,0.24363643115525072
0.848,0.15200000000000002,0.5759355509355508,0.24365557638972954
0.849,0.15100000000000002,0.5758174258174258,0.24367475059268542
0.85,0.15000000000000002,0.5757583632583633,0.2436939537641184
0.851,0.14900000000000002,0.5756189756189756,0.24371318590402843
0.852,0.14800000000000002,0.5755433755433756,0.2437324470124156
0.853,0.14700000000000002,0.5754488754488756,0.2437517370892798
0.854,0.14600000000000002,0.5753756378756378,0.24377105613462108
0.855,0.14500000000000002,0.5752598752598752,0.24379040414843947
0.856,0.14400000000000002,0.5751606501606501,0.24380978113073487
0.857,0.14300000000000002,0.5751015876015877,0.24382918708150741
0.858,0.14200000000000002,0.5750165375165375,0.243848622000757
0.859,0.14100000000000001,0.574919674919675,0.24386808588848374
0.86,0.14,0.5748440748440748,0.2438875787446875
0.861,0.139,0.5747873747873747,0.24390710056936835
0.862,0.138,0.5747212247212248,0.24392665136252628
0.863,0.137,0.5746314496314496,0.2439462311241613
0.864,0.136,0.574558212058212,0.24396583985427342
0.865,0.135,0.5744188244188244,0.2439854775528626
0.866,0.134,0.5742865242865243,0.24400514421992886
0.867,0.133,0.5741967491967492,0.24402483985547224
0.868,0.132,0.5740975240975241,0.24404456445949263
0.869,0.131,0.574021924021924,0.24406431803199014
0.87,0.13,0.5738896238896238,0.24408410057296476
0.871,0.129,0.5737927612927612,0.24410391208241639
0.872,0.128,0.5737029862029862,0.24412375256034513
0.873,0.127,0.5736368361368361,0.244143622006751
0.874,0.126,0.573565961065961,0.24416352042163394
0.875,0.125,0.573471460971461,0.2441834478049939
0.876,0.124,0.5734171234171235,0.24420340415683098
0.877,0.123,0.5733391608391608,0.24422338947714517
0.878,0.122,0.5732871857871857,0.24424340376593637
0.879,0.121,0.5732068607068608,0.24426344702320468
0.88,0.12,0.573105273105273,0.24428351924895012
0.881,0.119,0.5729989604989605,0.24430362044317255
0.882,0.118,0.5728713853713854,0.2443237506058721
0.883,0.11699999999999999,0.5727745227745228,0.24434390973704878
0.884,0.11599999999999999,0.5726918351918352,0.24436409783670252
0.885,0.11499999999999999,0.5726067851067851,0.24438431490483334
0.886,0.11399999999999999,0.5725146475146474,0.2444045609414412
0.887,0.11299999999999999,0.5723847098847098,0.24442483594652617
0.888,0.11199999999999999,0.5723138348138348,0.2444451399200882
0.889,0.11099999999999999,0.5722382347382348,0.24446547286212736
0.89,0.10999999999999999,0.5721271971271972,0.2444858347726436
0.891,0.10899999999999999,0.5720256095256095,0.24450622565163688
0.892,0.10799999999999998,0.571942921942922,0.24452664549910724
0.893,0.10699999999999998,0.5718531468531468,0.24454709431505467
0.894,0.10599999999999998,0.5717491967491968,0.24456757209947927
0.895,0.10499999999999998,0.5716287091287091,0.24458807885238082
0.896,0.10399999999999998,0.5715389340389341,0.24460861457375957
0.897,0.10299999999999998,0.5714751464751464,0.24462917926361535
0.898,0.10199999999999998,0.5714066339066339,0.2446497729219482
0.899,0.10099999999999998,0.5712743337743338,0.2446703955487581
0.9,0.09999999999999998,0.5711845586845588,0.2446910471440452
0.901,0.09899999999999998,0.5710971460971461,0.2447117277078093
0.902,0.09799999999999998,0.5709955584955585,0.24473243724005048
0.903,0.09699999999999998,0.5709223209223209,0.24475317574076874
0.904,0.09599999999999997,0.5708254583254584,0.24477394320996407
0.905,0.09499999999999997,0.5707215082215082,0.2447947396476365
0.906,0.09399999999999997,0.5706104706104707,0.24481556505378604
0.907,0.09299999999999997,0.5704970704970704,0.24483641942841264
0.908,0.09199999999999997,0.5704025704025705,0.2448573027715163
0.909,0.09099999999999997,0.5702962577962578,0.24487821508309707
0.91,0.08999999999999997,0.5702041202041203,0.24489915636315487
0.911,0.08899999999999997,0.5700930825930826,0.24492012661168985
0.912,0.08799999999999997,0.5700174825174825,0.24494112582870184
0.913,0.08699999999999997,0.5699418824418825,0.2449621540141909
0.914,0.08599999999999997,0.569925344925345,0.24498321116815708
0.915,0.08499999999999996,0.5698568323568324,0.24500429729060033
0.916,0.08399999999999996,0.5697434322434323,0.24502541238152065
0.917,0.08299999999999996,0.5696205821205822,0.24504655644091802
0.918,0.08199999999999996,0.569530807030807,0.24506772946879252
0.919,0.08099999999999996,0.5694268569268569,0.2450889314651441
0.92,0.07999999999999996,0.5693276318276318,0.24511016242997272
0.921,0.07899999999999996,0.5692473067473067,0.24513142236327845
0.922,0.07799999999999996,0.5691906066906067,0.24515271126506125
0.923,0.07699999999999996,0.5691150066150066,0.24517402913532116
0.924,0.07599999999999996,0.5690205065205065,0.24519537597405816
0.925,0.07499999999999996,0.5689496314496314,0.24521675178127214
0.926,0.07399999999999995,0.5688433188433188,0.24523815655696332
0.927,0.07299999999999995,0.5687488187488188,0.2452595903011315
0.928,0.07199999999999995,0.5686212436212437,0.24528105301377684
0.929,0.07099999999999995,0.5685220185220186,0.24530254469489923
0.93,0.06999999999999995,0.5684464184464184,0.24532406534449866
0.931,0.06899999999999995,0.5683637308637308,0.24534561496257523
0.932,0.06799999999999995,0.5682526932526932,0.24536719354912886
0.933,0.06699999999999995,0.5681770931770931,0.2453888011041595
0.934,0.06599999999999995,0.5681038556038556,0.24541043762766734
0.935,0.06499999999999995,0.568016443016443,0.24543210311965222
0.936,0.06399999999999995,0.5679313929313929,0.24545379758011418
0.937,0.06299999999999994,0.5678392553392553,0.24547552100905318
0.9380000000000001,0.061999999999999944,0.5677447552447552,0.24549727340646926
0.9390000000000001,0.06099999999999994,0.5676408051408051,0.24551905477236247
0.9400000000000001,0.05999999999999994,0.5675439425439426,0.24554086510673276
0.9410000000000001,0.05899999999999994,0.5674825174825175,0.2455627044095801
0.9420000000000001,0.05799999999999994,0.5673927423927424,0.24558457268090456
0.9430000000000001,0.05699999999999994,0.5673454923454924,0.24560646992070606
0.9440000000000001,0.05599999999999994,0.5672604422604423,0.2456283961289847
0.9450000000000001,0.05499999999999994,0.5671942921942922,0.2456503513057403
0.9460000000000001,0.05399999999999994,0.5670738045738045,0.2456723354509731
0.9470000000000001,0.052999999999999936,0.566981666981667,0.24569434856468295
0.9480000000000001,0.051999999999999935,0.5669155169155169,0.24571639064686987
0.9490000000000001,0.050999999999999934,0.5668540918540919,0.24573846169753388
0.9500000000000001,0.04999999999999993,0.5667737667737667,0.24576056171667499
0.9510000000000001,0.04899999999999993,0.5666272916272916,0.2457826907042931
0.9520000000000001,0.04799999999999993,0.5665564165564165,0.2458048486603884
0.9530000000000001,0.04699999999999993,0.566525704025704,0.2458270355849607
0.9540000000000001,0.04599999999999993,0.5664335664335665,0.24584925147801007
0.9550000000000001,0.04499999999999993,0.5663437913437914,0.24587149633953662
0.9560000000000001,0.04399999999999993,0.5662894537894538,0.24589377016954017
0.9570000000000001,0.04299999999999993,0.5661996786996787,0.24591607296802084
0.9580000000000001,0.041999999999999926,0.566121716121716,0.24593840473497855
0.9590000000000001,0.040999999999999925,0.5660177660177661,0.2459607654704134
0.96,0.040000000000000036,0.5659374409374409,0.24598315517432534
0.961,0.039000000000000035,0.5658642033642034,0.24600557384671426
0.962,0.038000000000000034,0.5657697032697033,0.24602802148758035
0.963,0.03700000000000003,0.5656775656775657,0.2460504980969235
0.964,0.03600000000000003,0.5655570780570781,0.2460730036747437
0.965,0.03500000000000003,0.5654602154602154,0.246095538221041
0.966,0.03400000000000003,0.5654153279153279,0.24611810173581533
0.967,0.03300000000000003,0.5653515403515403,0.24614069421906684
0.968,0.03200000000000003,0.5652570402570403,0.24616331567079536
0.969,0.031000000000000028,0.5651365526365526,0.246185966091001
0.97,0.030000000000000027,0.56499243999244,0.2462086454796837
0.971,0.029000000000000026,0.5648955773955774,0.24623135383684353
0.972,0.028000000000000025,0.5648625023625024,0.2462540911624804
