Elo(basic)_weight,IP_weight,AUC,Brier
0.508,0.492,0.6012403137403137,0.23844308125412375
0.509,0.491,0.6011529011529012,0.238452326205511
0.51,0.49,0.601044226044226,0.2384616026928947
0.511,0.489,0.600968625968626,0.23847091071627494
0.512,0.488,0.6009001134001134,0.23848025027565165
0.513,0.487,0.6008127008127008,0.2384896213710248
0.514,0.486,0.6007441882441882,0.23849902400239442
0.515,0.485,0.6006709506709507,0.23850845816976055
0.516,0.484,0.6006166131166131,0.23851792387312312
0.517,0.483,0.6005528255528255,0.23852742111248212
0.518,0.482,0.600432337932338,0.23853694988783766
0.519,0.481,0.6003898128898129,0.23854651019918965
0.52,0.48,0.6003094878094879,0.23855610204653804
0.521,0.479,0.6002244377244377,0.238565725429883
0.522,0.478,0.6001441126441127,0.23857538034922438
0.523,0.477,0.6000826875826877,0.23858506680456223
0.524,0.476,0.6000047250047249,0.23859478479589652
0.525,0.475,0.5999078624078624,0.23860453432322737
0.526,0.474,0.5998676998676998,0.23861431538655456
0.527,0.473,0.5997944622944623,0.23862412798587831
0.528,0.472,0.5997023247023247,0.2386339721211985
0.529,0.471,0.5996125496125495,0.23864384779251518
0.53,0.47,0.5994684369684369,0.23865375499982833
0.531,0.469,0.5994235494235495,0.2386636937431379
0.532,0.46799999999999997,0.5993195993195993,0.23867366402244403
0.533,0.46699999999999997,0.5992534492534493,0.23868366583774656
0.534,0.46599999999999997,0.5991683991683991,0.23869369918904557
0.535,0.46499999999999997,0.5990975240975241,0.23870376407634103
0.536,0.46399999999999997,0.5990786240786241,0.23871386049963297
0.537,0.46299999999999997,0.5989392364392364,0.23872398845892143
0.538,0.46199999999999997,0.5988470988470989,0.2387341479542063
0.539,0.46099999999999997,0.5987360612360612,0.23874433898548764
0.54,0.45999999999999996,0.5986415611415612,0.23875456155276548
0.541,0.45899999999999996,0.5985706860706861,0.2387648156560398
0.542,0.45799999999999996,0.5984549234549235,0.23877510129531057
0.543,0.45699999999999996,0.5983391608391608,0.23878541847057785
0.544,0.45599999999999996,0.5982422982422982,0.2387957671818415
0.545,0.45499999999999996,0.5981430731430731,0.23880614742910167
0.546,0.45399999999999996,0.597996597996598,0.23881655921235834
0.547,0.45299999999999996,0.597920997920998,0.2388270025316115
0.548,0.45199999999999996,0.5978572103572104,0.23883747738686106
0.549,0.45099999999999996,0.5977556227556228,0.23884798377810715
0.55,0.44999999999999996,0.5976871101871102,0.23885852170534966
0.551,0.44899999999999995,0.5976091476091476,0.23886909116858862
0.552,0.44799999999999995,0.5975618975618976,0.23887969216782415
0.553,0.44699999999999995,0.5974532224532224,0.23889032470305602
0.554,0.44599999999999995,0.5973941598941599,0.23890098877428448
0.555,0.44499999999999995,0.5973020223020222,0.2389116843815093
0.556,0.44399999999999995,0.5972216972216973,0.23892241152473065
0.557,0.44299999999999995,0.5971697221697222,0.23893317020394844
0.558,0.44199999999999995,0.5971106596106596,0.23894396041916274
0.559,0.44099999999999995,0.5970728595728596,0.23895478217037353
0.56,0.43999999999999995,0.596971271971272,0.23896563545758073
0.561,0.43899999999999995,0.5968980343980343,0.23897652028078437
0.562,0.43799999999999994,0.5968129843129844,0.23898743663998462
0.5630000000000001,0.43699999999999994,0.5967066717066716,0.2389983845351812
0.5640000000000001,0.43599999999999994,0.5965790965790966,0.2390093639663743
0.5650000000000001,0.43499999999999994,0.596486958986959,0.23902037493356385
0.5660000000000001,0.43399999999999994,0.5963688338688339,0.23903141743674988
0.5670000000000001,0.43299999999999994,0.5962507087507087,0.2390424914759324
0.5680000000000001,0.43199999999999994,0.5961562086562087,0.2390535970511114
0.5690000000000001,0.43099999999999994,0.5960758835758836,0.23906473416228682
0.5700000000000001,0.42999999999999994,0.5959861084861084,0.23907590280945876
0.5710000000000001,0.42899999999999994,0.5958963333963333,0.23908710299262712
0.5720000000000001,0.42799999999999994,0.5958278208278208,0.23909833471179198
0.5730000000000001,0.42699999999999994,0.5957144207144207,0.2391095979669533
0.5740000000000001,0.42599999999999993,0.595603383103383,0.23912089275811108
0.5750000000000001,0.42499999999999993,0.5955183330183331,0.23913221908526533
0.5760000000000001,0.42399999999999993,0.595414382914383,0.2391435769484161
0.577,0.42300000000000004,0.5952584577584578,0.23915496634756328
0.578,0.42200000000000004,0.5951568701568701,0.23916638728270695
0.579,0.42100000000000004,0.5950718200718201,0.2391778397538471
0.58,0.42000000000000004,0.5949418824418824,0.23918932376098367
0.581,0.41900000000000004,0.5948757323757323,0.23920083930411676
0.582,0.41800000000000004,0.5947457947457948,0.23921238638324635
0.583,0.41700000000000004,0.5947009072009072,0.2392239649983723
0.584,0.41600000000000004,0.5946016821016822,0.23923557514949478
0.585,0.41500000000000004,0.594535532035532,0.23924721683661376
0.586,0.41400000000000003,0.594445756945757,0.2392588900597292
0.587,0.41300000000000003,0.5943441693441693,0.23927059481884105
0.588,0.41200000000000003,0.5942969192969193,0.23928233111394948
0.589,0.41100000000000003,0.5942118692118692,0.23929409894505427
0.59,0.41000000000000003,0.5941575316575316,0.23930589831215554
0.591,0.40900000000000003,0.5941197316197316,0.23931772921525335
0.592,0.40800000000000003,0.5940394065394066,0.2393295916543476
0.593,0.40700000000000003,0.593985068985069,0.23934148562943833
0.594,0.406,0.593956718956719,0.2393534111405255
0.595,0.405,0.5939023814023814,0.23936536818760912
0.596,0.404,0.5937960687960688,0.23937735677068925
0.597,0.403,0.5937346437346437,0.23938937688976583
0.598,0.402,0.5936188811188812,0.2394014285448389
0.599,0.401,0.593491305991306,0.23941351173590844
0.6,0.4,0.5933684558684558,0.23942562646297444
0.601,0.399,0.5932597807597808,0.23943777272603692
0.602,0.398,0.5931274806274807,0.2394499505250958
0.603,0.397,0.593016443016443,0.23946215986015118
0.604,0.396,0.5929077679077679,0.2394744007312031
0.605,0.395,0.5927943677943678,0.23948667313825142
0.606,0.394,0.5927282177282177,0.23949897708129628
0.607,0.393,0.59260773010773,0.23951131256033753
0.608,0.392,0.5925439425439425,0.2395236795753753
0.609,0.391,0.5924636174636175,0.23953607812640948
0.61,0.39,0.5923620298620298,0.23954850821344018
0.611,0.389,0.5922722547722548,0.23956096983646732
0.612,0.388,0.5921635796635796,0.239573462995491
0.613,0.387,0.5920549045549045,0.2395859876905111
0.614,0.386,0.5919556794556795,0.2395985439215276
0.615,0.385,0.5918706293706294,0.23961113168854073
0.616,0.384,0.5917643167643167,0.2396237509915502
0.617,0.383,0.5916343791343792,0.23963640183055615
0.618,0.382,0.5915611415611416,0.2396490842055586
0.619,0.381,0.5914666414666415,0.2396617981165575
0.62,0.38,0.5913839538839539,0.2396745435635529
0.621,0.379,0.5913201663201663,0.23968732054654474
0.622,0.378,0.5912138537138537,0.23970012906553312
0.623,0.377,0.5911547911547912,0.2397129691205179
0.624,0.376,0.591083916083916,0.23972584071149916
0.625,0.375,0.5909965034965035,0.23973874383847685
0.626,0.374,0.5909161784161784,0.23975167850145107
0.627,0.373,0.5908075033075033,0.23976464470042172
0.628,0.372,0.5906917406917407,0.23977764243538888
0.629,0.371,0.5906066906066906,0.2397906717063525
0.63,0.37,0.5904649404649405,0.23980373251331252
0.631,0.369,0.5903491778491778,0.23981682485626912
0.632,0.368,0.5902050652050652,0.2398299487352221
0.633,0.367,0.5900822150822151,0.23984310415017163
0.634,0.366,0.58997353997354,0.23985629110111756
0.635,0.365,0.5898625023625024,0.23986950958805997
0.636,0.364,0.5897916272916273,0.2398827596109989
0.637,0.363,0.5897372897372899,0.23989604116993427
0.638,0.362,0.5896451521451522,0.23990935426486612
0.639,0.361,0.5895388395388395,0.23992269889579437
0.64,0.36,0.5894585144585145,0.23993607506271916
0.641,0.359,0.589328576828577,0.2399494827656404
0.642,0.358,0.5892435267435268,0.2399629220045581
0.643,0.357,0.5891490266490267,0.23997639277947228
0.644,0.356,0.589071064071064,0.23998989509038296
0.645,0.355,0.589028539028539,0.24000342893729007
0.646,0.354,0.5889033264033264,0.24001699432019363
0.647,0.353,0.5887946512946513,0.24003059123909365
0.648,0.352,0.5886670761670763,0.24004421969399026
0.649,0.351,0.5885465885465886,0.2400578796848832
0.65,0.35,0.5884261009261009,0.24007157121177272
0.651,0.349,0.5883339633339634,0.2400852942746586
0.652,0.348,0.5882654507654508,0.240099048873541
0.653,0.347,0.5881945756945757,0.24011283500841987
0.654,0.346,0.5881071631071632,0.24012665267929525
0.655,0.345,0.5879961254961256,0.2401405018861671
0.656,0.344,0.5879228879228879,0.2401543826290353
0.657,0.34299999999999997,0.5878378378378379,0.24016829490790007
0.658,0.34199999999999997,0.5877622377622378,0.24018223872276132
0.659,0.34099999999999997,0.5876535626535626,0.240196214073619
0.66,0.33999999999999997,0.5875590625590625,0.24021022096047318
0.661,0.33899999999999997,0.5874787374787376,0.2402242593833238
0.662,0.33799999999999997,0.5874054999054998,0.2402383293421709
0.663,0.33699999999999997,0.5872991872991873,0.2402524308370145
0.664,0.33599999999999997,0.5872023247023247,0.24026656386785447
0.665,0.33499999999999996,0.5871172746172746,0.24028072843469095
0.666,0.33399999999999996,0.586987336987337,0.240294924537524
0.667,0.33299999999999996,0.5868526743526744,0.2403091521763534
0.668,0.33199999999999996,0.5867109242109243,0.24032341135117935
0.669,0.33099999999999996,0.5865809865809866,0.24033770206200172
0.67,0.32999999999999996,0.586460498960499,0.24035202430882055
0.671,0.32899999999999996,0.5863352863352863,0.2403663780916359
0.672,0.32799999999999996,0.5862384237384237,0.24038076341044765
0.673,0.32699999999999996,0.5861415611415612,0.24039518026525597
0.674,0.32599999999999996,0.5860210735210736,0.24040962865606066
0.675,0.32499999999999996,0.5859501984501985,0.24042410858286184
0.676,0.32399999999999995,0.585876960876961,0.24043862004565955
0.677,0.32299999999999995,0.5857564732564733,0.2404531630444537
0.678,0.32199999999999995,0.5856619731619732,0.2404677375792443
0.679,0.32099999999999995,0.5856147231147232,0.24048234365003135
0.68,0.31999999999999995,0.5855107730107731,0.2404969812568149
0.681,0.31899999999999995,0.585402097902098,0.2405116503995949
0.682,0.31799999999999995,0.5852768852768853,0.2405263510783714
0.683,0.31699999999999995,0.5851705726705726,0.2405410832931444
0.684,0.31599999999999995,0.5850713475713476,0.2405558470439138
0.685,0.31499999999999995,0.5849579474579475,0.24057064233067973
0.686,0.31399999999999995,0.5848870723870724,0.24058546915344206
0.687,0.31299999999999994,0.5847547722547722,0.2406003275122009
0.6880000000000001,0.31199999999999994,0.5846224721224722,0.24061521740695624
0.6890000000000001,0.31099999999999994,0.5844618219618221,0.240630138837708
0.6900000000000001,0.30999999999999994,0.584381496881497,0.24064509180445626
0.6910000000000001,0.30899999999999994,0.5842633717633717,0.2406600763072009
0.6920000000000001,0.30799999999999994,0.5841759591759592,0.24067509234594214
0.6930000000000001,0.30699999999999994,0.5840743715743716,0.2406901399206797
0.6940000000000001,0.30599999999999994,0.5839845964845964,0.24070521903141387
0.6950000000000001,0.30499999999999994,0.583901908901909,0.24072032967814447
0.6960000000000001,0.30399999999999994,0.5838499338499339,0.24073547186087152
0.6970000000000001,0.30299999999999994,0.5837601587601589,0.24075064557959505
0.6980000000000001,0.30199999999999994,0.5836845586845587,0.240765850834315
0.6990000000000001,0.30099999999999993,0.5835995085995086,0.24078108762503153
0.7000000000000001,0.29999999999999993,0.5835144585144585,0.24079635595174442
0.7010000000000001,0.29899999999999993,0.5833986958986959,0.24081165581445385
0.7020000000000001,0.29799999999999993,0.5832687582687582,0.24082698721315973
0.7030000000000001,0.29699999999999993,0.5831482706482707,0.24084235014786207
0.704,0.29600000000000004,0.5830608580608581,0.2408577446185609
0.705,0.29500000000000004,0.5829356454356454,0.24087317062525615
0.706,0.29400000000000004,0.5828316953316953,0.24088862816794793
0.707,0.29300000000000004,0.5827466452466452,0.24090411724663613
0.708,0.29200000000000004,0.5826379701379701,0.2409196378613208
0.709,0.29100000000000004,0.5824938574938575,0.240935190012002
0.71,0.29000000000000004,0.58243006993007,0.24095077369867962
0.711,0.28900000000000003,0.5823497448497448,0.24096638892135372
0.712,0.28800000000000003,0.5822552447552447,0.24098203568002427
0.713,0.28700000000000003,0.5821394821394822,0.2409977139746913
0.714,0.28600000000000003,0.5820473445473445,0.24101342380535482
0.715,0.28500000000000003,0.581926856926857,0.24102916517201478
0.716,0.28400000000000003,0.5817945567945568,0.24104493807467126
0.717,0.28300000000000003,0.5816906066906067,0.24106074251332418
0.718,0.28200000000000003,0.5815819315819316,0.24107657848797354
0.719,0.281,0.581513419013419,0.2410924459986194
0.72,0.28,0.5813740313740314,0.2411083450452617
0.721,0.279,0.5812653562653562,0.2411242756279005
0.722,0.278,0.5811519561519563,0.2411402377465358
0.723,0.277,0.581038556038556,0.24115623140116751
0.724,0.276,0.5809346059346059,0.2411722565917957
0.725,0.275,0.5808070308070308,0.2411883133184204
0.726,0.274,0.5806912681912683,0.2412044015810415
0.727,0.273,0.5805849555849556,0.24122052137965913
0.728,0.272,0.580455017955018,0.2412366727142732
0.729,0.271,0.5803203553203553,0.24125285558488374
0.73,0.27,0.5801998676998678,0.24126906999149073
0.731,0.269,0.58011718011718,0.24128531593409427
0.732,0.268,0.5800108675108675,0.24130159341269422
0.733,0.267,0.5798502173502174,0.24131790242729068
0.734,0.266,0.5797817047817048,0.24133424297788353
0.735,0.265,0.5796635796635796,0.24135061506447292
0.736,0.264,0.5795619920619921,0.2413670186870587
0.737,0.263,0.5794462294462295,0.24138345384564103
0.738,0.262,0.5793257418257418,0.24139992054021983
0.739,0.261,0.5792147042147042,0.24141641877079506
0.74,0.26,0.5791083916083916,0.24143294853736677
0.741,0.259,0.5789524664524665,0.24144950983993496
0.742,0.258,0.5789004914004914,0.24146610267849958
0.743,0.257,0.5788485163485164,0.2414827270530607
0.744,0.256,0.5787658287658288,0.2414993829636183
0.745,0.255,0.5787044037044038,0.2415160704101724
0.746,0.254,0.5785910035910036,0.24153278939272288
0.747,0.253,0.578479965979966,0.2415495399112699
0.748,0.252,0.5784161784161784,0.24156632196581337
0.749,0.251,0.5783098658098658,0.24158313555635327
0.75,0.25,0.5782153657153657,0.2415999806828897
0.751,0.249,0.5781066906066907,0.24161685734542257
0.752,0.248,0.578009828009828,0.2416337655439519
0.753,0.247,0.5778893403893404,0.24165070527847776
0.754,0.246,0.5777617652617653,0.241667676549
0.755,0.245,0.5776861651861652,0.24168467935551874
0.756,0.244,0.5776152901152901,0.24170171369803398
0.757,0.243,0.57744518994519,0.2417187795765457
0.758,0.242,0.5773695898695899,0.2417358769910538
0.759,0.241,0.5772491022491023,0.24175300594155844
0.76,0.24,0.5771522396522397,0.24177016642805954
0.761,0.239,0.5769915894915896,0.24178735845055715
0.762,0.238,0.5768970893970894,0.24180458200905117
0.763,0.237,0.5767978642978644,0.24182183710354166
0.764,0.236,0.5766844641844642,0.24183912373402866
0.765,0.235,0.5765687015687015,0.24185644190051214
0.766,0.23399999999999999,0.5764316764316764,0.24187379160299202
0.767,0.23299999999999998,0.5763371763371763,0.2418911728414684
0.768,0.23199999999999998,0.5762474012474013,0.24190858561594122
0.769,0.23099999999999998,0.5761009261009261,0.24192602992641055
0.77,0.22999999999999998,0.5759875259875259,0.24194350577287638
0.771,0.22899999999999998,0.5758930258930259,0.24196101315533866
0.772,0.22799999999999998,0.5757914382914384,0.24197855207379734
0.773,0.22699999999999998,0.5756685881685882,0.2419961225282526
0.774,0.22599999999999998,0.5755670005670005,0.24201372451870423
0.775,0.22499999999999998,0.5754772254772256,0.24203135804515238
0.776,0.22399999999999998,0.5753638253638254,0.24204902310759702
0.777,0.22299999999999998,0.5752504252504252,0.24206671970603805
0.778,0.22199999999999998,0.5751323001323001,0.24208444784047561
0.779,0.22099999999999997,0.5750023625023625,0.2421022075109097
0.78,0.21999999999999997,0.5748535248535249,0.2421199987173401
0.781,0.21899999999999997,0.5747613872613873,0.24213782145976712
0.782,0.21799999999999997,0.5746668871668872,0.24215567573819052
0.783,0.21699999999999997,0.5745463995463995,0.2421735615526104
0.784,0.21599999999999997,0.5744117369117369,0.24219147890302675
0.785,0.21499999999999997,0.5743337743337744,0.24220942778943957
0.786,0.21399999999999997,0.5742439992439992,0.2422274082118489
0.787,0.21299999999999997,0.5741613116613116,0.2422454201702547
0.788,0.21199999999999997,0.5740290115290114,0.24226346366465687
0.789,0.21099999999999997,0.5738990738990739,0.24228153869505561
0.79,0.20999999999999996,0.5738163863163863,0.24229964526145079
0.791,0.20899999999999996,0.5737124362124362,0.2423177833638424
0.792,0.20799999999999996,0.5736250236250237,0.24233595300223057
0.793,0.20699999999999996,0.573485635985636,0.24235415417661516
0.794,0.20599999999999996,0.5733675108675109,0.24237238688699622
0.795,0.20499999999999996,0.5732706482706482,0.24239065113337377
0.796,0.20399999999999996,0.5731690606690607,0.24240894691574774
0.797,0.20299999999999996,0.5730320355320355,0.24242727423411822
0.798,0.20199999999999996,0.5729115479115479,0.24244563308848516
0.799,0.20099999999999996,0.5728383103383103,0.24246402347884857
0.8,0.19999999999999996,0.5727438102438103,0.24248244540520844
0.801,0.19899999999999995,0.572625685125685,0.24250089886756476
0.802,0.19799999999999995,0.572550085050085,0.24251938386591756
0.803,0.19699999999999995,0.5723988848988849,0.24253790040026685
0.804,0.19599999999999995,0.5723091098091098,0.24255644847061264
0.805,0.19499999999999995,0.5722358722358722,0.24257502807695483
0.806,0.19399999999999995,0.5720964845964847,0.24259363921929353
0.807,0.19299999999999995,0.5720256095256094,0.2426122818976287
0.808,0.19199999999999995,0.5719618219618219,0.24263095611196034
0.809,0.19099999999999995,0.5718460593460593,0.24264966186228845
0.81,0.18999999999999995,0.5717988092988093,0.242668399148613
0.811,0.18899999999999995,0.5716546966546967,0.24268716797093404
0.812,0.18799999999999994,0.5715790965790966,0.24270596832925154
0.8130000000000001,0.18699999999999994,0.5714775089775089,0.24272480022356552
0.8140000000000001,0.18599999999999994,0.571368833868834,0.24274366365387595
0.8150000000000001,0.18499999999999994,0.5712719712719713,0.2427625586201829
0.8160000000000001,0.18399999999999994,0.5711538461538462,0.24278148512248623
0.8170000000000001,0.18299999999999994,0.5710782460782462,0.24280044316078608
0.8180000000000001,0.18199999999999994,0.5709837459837459,0.2428194327350825
0.8190000000000001,0.18099999999999994,0.5708679833679834,0.24283845384537525
0.8200000000000001,0.17999999999999994,0.5707191457191457,0.24285750649166452
0.8210000000000001,0.17899999999999994,0.570565583065583,0.24287659067395026
0.8220000000000001,0.17799999999999994,0.5704143829143828,0.24289570639223243
0.8230000000000001,0.17699999999999994,0.5702962577962578,0.24291485364651114
0.8240000000000001,0.17599999999999993,0.5701993951993951,0.24293403243678624
0.8250000000000001,0.17499999999999993,0.5700789075789076,0.24295324276305785
0.8260000000000001,0.17399999999999993,0.5700033075033075,0.24297248462532595
0.8270000000000001,0.17299999999999993,0.5699277074277075,0.24299175802359047
0.8280000000000001,0.17199999999999993,0.5698190323190322,0.24301106295785152
0.8290000000000001,0.17099999999999993,0.5697316197316197,0.243030399428109
0.8300000000000001,0.16999999999999993,0.5695945945945946,0.24304976743436296
0.8310000000000001,0.16899999999999993,0.5694953694953695,0.24306916697661338
0.8320000000000001,0.16799999999999993,0.5693583443583443,0.24308859805486024
0.833,0.16700000000000004,0.5692520317520318,0.24310806066910365
0.834,0.16600000000000004,0.5691693441693442,0.24312755481934345
0.835,0.16500000000000004,0.5691008316008316,0.2431470805055798
0.836,0.16400000000000003,0.569027594027594,0.24316663772781255
0.837,0.16300000000000003,0.568951993951994,0.2431862264860418
0.838,0.16200000000000003,0.5688315063315064,0.24320584678026752
0.839,0.16100000000000003,0.5687370062370062,0.24322549861048964
0.84,0.16000000000000003,0.5686212436212437,0.24324518197670833
0.841,0.15900000000000003,0.5684936684936684,0.2432648968789235
0.842,0.15800000000000003,0.5684062559062559,0.24328464331713506
0.843,0.15700000000000003,0.5682904932904933,0.2433044212913431
0.844,0.15600000000000003,0.5681511056511057,0.24332423080154764
0.845,0.15500000000000003,0.5680471555471556,0.24334407184774867
0.846,0.15400000000000003,0.5679550179550179,0.2433639444299461
0.847,0.15300000000000002,0.5678227178227179,0.24338384854814005
0.848,0.15200000000000002,0.5677494802494802,0.24340378420233044
0.849,0.15100000000000002,0.5676502551502551,0.2434237513925173
0.85,0.15000000000000002,0.5675533925533925,0.24344375011870065
0.851,0.14900000000000002,0.5674045549045549,0.24346378038088046
0.852,0.14800000000000002,0.5673029673029673,0.24348384217905678
0.853,0.14700000000000002,0.5671919296919297,0.2435039355132295
0.854,0.14600000000000002,0.5670643545643546,0.24352406038339872
0.855,0.14500000000000002,0.5669013419013419,0.24354421678956445
0.856,0.14400000000000002,0.5667784917784918,0.2435644047317266
0.857,0.14300000000000002,0.5666792666792667,0.24358462420988525
0.858,0.14200000000000002,0.5665800415800416,0.24360487522404034
0.859,0.14100000000000001,0.5664949914949915,0.2436251577741919
0.86,0.14,0.5663815913815914,0.24364547186033994
0.861,0.139,0.5662800037800038,0.24366581748248442
0.862,0.138,0.5662114912114913,0.24368619464062544
0.863,0.137,0.5660626535626536,0.24370660333476288
0.864,0.136,0.5659492534492534,0.2437270435648968
0.865,0.135,0.5658594783594784,0.24374751533102715
0.866,0.134,0.5657673407673407,0.243768018633154
0.867,0.133,0.5656539406539407,0.24378855347127734
0.868,0.132,0.5655523530523531,0.2438091198453972
0.869,0.131,0.5654578529578529,0.2438297177555134
0.87,0.13,0.5653491778491778,0.24385034720162613
0.871,0.129,0.5652216027216027,0.2438710081837353
0.872,0.128,0.5651034776034776,0.243891700701841
0.873,0.127,0.5650231525231525,0.24391242475594316
0.874,0.126,0.5648766773766773,0.24393318034604175
0.875,0.125,0.5647774522774522,0.24395396747213685
0.876,0.124,0.5646640521640521,0.2439747861342284
0.877,0.123,0.5645435645435646,0.24399563633231636
0.878,0.122,0.564456151956152,0.2440165180664009
0.879,0.121,0.5643049518049518,0.24403743133648184
0.88,0.12,0.5642010017010016,0.24405837614255926
0.881,0.119,0.5640356265356266,0.2440793524846332
0.882,0.118,0.5639056889056889,0.24410036036270352
0.883,0.11699999999999999,0.5637828387828387,0.24412139977677036
0.884,0.11599999999999999,0.5636812511812512,0.24414247072683365
0.885,0.11499999999999999,0.5636009261009262,0.24416357321289345
0.886,0.11399999999999999,0.5634709884709885,0.24418470723494964
0.887,0.11299999999999999,0.5633174258174258,0.24420587279300243
0.888,0.11199999999999999,0.5631993006993007,0.24422706988705156
0.889,0.11099999999999999,0.5631071631071631,0.24424829851709726
0.89,0.10999999999999999,0.5629654129654129,0.24426955868313938
0.891,0.10899999999999999,0.5628614628614628,0.24429085038517798
0.892,0.10799999999999998,0.5627622377622378,0.24431217362321303
0.893,0.10699999999999998,0.5626063126063126,0.2443335283972445
0.894,0.10599999999999998,0.5624645624645624,0.24435491470727255
0.895,0.10499999999999998,0.5623228123228123,0.24437633255329702
0.896,0.10399999999999998,0.5621928746928747,0.24439778193531791
0.897,0.10299999999999998,0.562086562086562,0.24441926285333532
0.898,0.10199999999999998,0.5619802494802495,0.24444077530734926
0.899,0.10099999999999998,0.5618786618786619,0.24446231929735956
0.9,0.09999999999999998,0.5618006993006993,0.24448389482336638
0.901,0.09899999999999998,0.5617085617085618,0.24450550188536965
0.902,0.09799999999999998,0.5615927990927991,0.24452714048336943
0.903,0.09699999999999998,0.561517199017199,0.24454881061736566
0.904,0.09599999999999997,0.5614250614250614,0.24457051228735832
0.905,0.09499999999999997,0.5613116613116613,0.24459224549334752
0.906,0.09399999999999997,0.5612289737289737,0.24461401023533313
0.907,0.09299999999999997,0.5611273861273861,0.24463580651331523
0.908,0.09199999999999997,0.5610257985257985,0.24465763432729382
0.909,0.09099999999999997,0.5609265734265734,0.24467949367726885
0.91,0.08999999999999997,0.5608391608391609,0.24470138456324034
0.911,0.08899999999999997,0.5607611982611983,0.24472330698520833
0.912,0.08799999999999997,0.5606194481194482,0.24474526094317275
0.913,0.08699999999999997,0.560534398034398,0.2447672464371337
0.914,0.08599999999999997,0.5604304479304479,0.24478926346709107
0.915,0.08499999999999996,0.5603477603477603,0.24481131203304493
0.916,0.08399999999999996,0.5601989226989227,0.24483339213499525
0.917,0.08299999999999996,0.5600855225855226,0.24485550377294205
0.918,0.08199999999999996,0.5599910224910225,0.24487764694688532
0.919,0.08099999999999996,0.5598823473823474,0.24489982165682503
0.92,0.07999999999999996,0.5597264222264222,0.24492202790276127
0.921,0.07899999999999996,0.5595610470610471,0.2449442656846939
0.922,0.07799999999999996,0.5594452844452844,0.24496653500262308
0.923,0.07699999999999996,0.5593177093177093,0.24498883585654865
0.924,0.07599999999999996,0.5592184842184842,0.24501116824647076
0.925,0.07499999999999996,0.5590932715932716,0.24503353217238932
0.926,0.07399999999999995,0.5589609714609713,0.24505592763430434
0.927,0.07299999999999995,0.5588192213192213,0.24507835463221578
0.928,0.07199999999999995,0.5587672462672463,0.24510081316612378
0.929,0.07099999999999995,0.5586940086940088,0.24512330323602816
0.93,0.06999999999999995,0.5585617085617086,0.24514582484192907
0.931,0.06899999999999995,0.558474295974296,0.24516837798382643
0.932,0.06799999999999995,0.558412870912871,0.2451909626617203
0.933,0.06699999999999995,0.5583018333018333,0.24521357887561063
0.934,0.06599999999999995,0.5581813456813457,0.24523622662549735
0.935,0.06499999999999995,0.5580632205632206,0.2452589059113806
0.936,0.06399999999999995,0.5579592704592704,0.24528161673326032
0.937,0.06299999999999994,0.5579025704025704,0.24530435909113651
0.9380000000000001,0.061999999999999944,0.5578175203175203,0.24532713298500916
0.9390000000000001,0.06099999999999994,0.5577064827064827,0.24534993841487826
0.9400000000000001,0.05999999999999994,0.5575859950859952,0.24537277538074387
0.9410000000000001,0.05899999999999994,0.557491494991495,0.24539564388260593
0.9420000000000001,0.05799999999999994,0.5573544698544699,0.24541854392046447
0.9430000000000001,0.05699999999999994,0.5572599697599697,0.24544147549431944
0.9440000000000001,0.05599999999999994,0.5571701946701947,0.24546443860417094
0.9450000000000001,0.05499999999999994,0.5570709695709696,0.24548743325001887
0.9460000000000001,0.05399999999999994,0.556941031941032,0.24551045943186328
0.9470000000000001,0.052999999999999936,0.5568205443205444,0.24553351714970417
0.9480000000000001,0.051999999999999935,0.5567402192402192,0.2455566064035415
0.9490000000000001,0.050999999999999934,0.5566362691362692,0.2455797271933753
0.9500000000000001,0.04999999999999993,0.556532319032319,0.24560287951920556
0.9510000000000001,0.04899999999999993,0.5564307314307315,0.24562606338103235
0.9520000000000001,0.04799999999999993,0.5563007938007938,0.24564927877885562
0.9530000000000001,0.04699999999999993,0.5562062937062937,0.2456725257126753
0.9540000000000001,0.04599999999999993,0.5561023436023436,0.24569580418249137
0.9550000000000001,0.04499999999999993,0.555991305991306,0.24571911418830408
0.9560000000000001,0.04399999999999993,0.555877905877906,0.24574245573011316
0.9570000000000001,0.04299999999999993,0.5557810432810433,0.24576582880791875
0.9580000000000001,0.041999999999999926,0.5556723681723682,0.2457892334217208
0.9590000000000001,0.040999999999999925,0.5555731430731431,0.2458126695715193
0.96,0.040000000000000036,0.5554857304857305,0.2458361372573143
0.961,0.039000000000000035,0.5553912303912304,0.24585963647910572
0.962,0.038000000000000034,0.5553274428274428,0.24588316723689366
0.963,0.03700000000000003,0.5551667926667927,0.245906729530678
0.964,0.03600000000000003,0.5550510300510301,0.24593032336045886
0.965,0.03500000000000003,0.5549707049707049,0.24595394872623622
0.966,0.03400000000000003,0.5548525798525799,0.24597760562801002
0.967,0.03300000000000003,0.5547746172746173,0.24600129406578025
0.968,0.03200000000000003,0.5546588546588547,0.24602501403954694
0.969,0.031000000000000028,0.554514742014742,0.24604876554931018
0.97,0.030000000000000027,0.5544037044037045,0.24607254859506983
0.971,0.029000000000000026,0.5542950292950293,0.246096363176826
0.972,0.028000000000000025,0.5541981666981667,0.2461202092945786
0.973,0.027000000000000024,0.5541225666225665,0.24614408694832768
