w1,w2,w3,AUC,Brier
0.01,0.59,0.4,0.5927234927234928,0.2396225046003701
0.01,0.6,0.39,0.5919226044226045,0.23974854042733662
0.01,0.61,0.38,0.5910579285579285,0.23987773151470146
0.01,0.62,0.37,0.5900373275373275,0.2400100778624645
0.01,0.63,0.36,0.589037989037989,0.2401455794706259
0.01,0.64,0.35,0.5881024381024382,0.24028423633918558
0.01,0.65,0.33999999999999997,0.587096012096012,0.24042604846814356
0.01,0.66,0.32999999999999996,0.586042336042336,0.24057101585749974
0.01,0.67,0.31999999999999995,0.5850902475902476,0.24071913850725424
0.01,0.68,0.30999999999999994,0.5841452466452467,0.24087041641740703
0.01,0.6900000000000001,0.29999999999999993,0.5831907956907957,0.24102484958795808
0.01,0.7000000000000001,0.2899999999999999,0.5822127197127197,0.24118243801890746
0.01,0.71,0.28,0.5812322812322812,0.2413431817102551
0.01,0.72,0.27,0.5801880551880552,0.24150708066200097
0.01,0.73,0.26,0.5791721791721791,0.24167413487414519
0.01,0.74,0.25,0.5781728406728407,0.24184434434668767
0.01,0.75,0.24,0.577017577017577,0.24201770907962844
0.01,0.76,0.22999999999999998,0.5760631260631262,0.24219422907296748
0.01,0.77,0.21999999999999997,0.5750992250992251,0.24237390432670486
0.01,0.78,0.20999999999999996,0.5740337365337365,0.2425567348408405
0.01,0.79,0.19999999999999996,0.5729776979776979,0.24274272061537439
0.01,0.8,0.18999999999999995,0.5719878094878095,0.24293186165030659
0.01,0.81,0.17999999999999994,0.570983745983746,0.24312415794563705
0.01,0.8200000000000001,0.16999999999999993,0.5698875448875449,0.24331960950136577
0.01,0.8300000000000001,0.15999999999999992,0.5688220563220563,0.24351821631749282
0.01,0.84,0.15000000000000002,0.5678699678699679,0.24371997839401816
0.01,0.85,0.14,0.566981666981667,0.24392489573094173
0.01,0.86,0.13,0.565946890946891,0.24413296832826362
0.01,0.87,0.12,0.5648128898128898,0.24434419618598383
0.01,0.88,0.10999999999999999,0.5638466263466264,0.24455857930410227
0.01,0.89,0.09999999999999998,0.5628024003024004,0.244776117682619
0.01,0.9,0.08999999999999997,0.5617250992250993,0.244996811321534
0.01,0.91,0.07999999999999996,0.5605816480816481,0.2452206602208473
0.01,0.92,0.06999999999999995,0.5595704970704971,0.24544766438055887
0.01,0.93,0.05999999999999994,0.5584955584955585,0.24567782380066877
0.01,0.9400000000000001,0.04999999999999993,0.5573804573804574,0.2459111384811769
0.01,0.9500000000000001,0.039999999999999925,0.5563716688716689,0.24614760842208336
0.01,0.96,0.030000000000000027,0.5553368928368928,0.2463872336233881
0.01,0.97,0.020000000000000018,0.5542595917595918,0.24663001408509105
0.01,0.98,0.010000000000000009,0.5533240408240407,0.24687594980719232
0.01,0.99,0.0,0.5521924021924022,0.24712504078969194
0.02,0.0,0.98,0.6286736911736912,0.2377214914873933
0.02,0.01,0.97,0.6283122283122283,0.23766432430245335
0.02,0.02,0.96,0.627976752976753,0.2376103123779117
0.02,0.03,0.95,0.6275373275373276,0.2375594557137683
0.02,0.04,0.94,0.6270577395577396,0.23751175431002317
0.02,0.05,0.9299999999999999,0.6266348516348517,0.23746720816667632
0.02,0.06,0.9199999999999999,0.6262615762615762,0.23742581728372775
0.02,0.07,0.9099999999999999,0.6259072009072009,0.23738758166117752
0.02,0.08,0.9,0.625422887922888,0.2373525012990255
0.02,0.09,0.89,0.6250992250992251,0.2373205761972718
0.02,0.1,0.88,0.6247377622377622,0.23729180635591635
0.02,0.11,0.87,0.6243054243054242,0.23726619177495925
0.02,0.12,0.86,0.6237856737856737,0.2372437324544004
0.02,0.13,0.85,0.6232115857115856,0.23722442839423985
0.02,0.14,0.84,0.6226445851445852,0.23720827959447754
0.02,0.15,0.83,0.6220019845019844,0.2371952860551135
0.02,0.16,0.82,0.6215861840861842,0.2371854477761478
0.02,0.17,0.8099999999999999,0.6211798336798336,0.23717876475758037
0.02,0.18,0.8,0.6206128331128331,0.2371752369994112
0.02,0.19,0.79,0.6200600075600076,0.23717486450164035
0.02,0.2,0.78,0.619535532035532,0.23717764726426777
0.02,0.21,0.77,0.6190535815535816,0.23718358528729347
0.02,0.22,0.76,0.618472405972406,0.23719267857071744
0.02,0.23,0.75,0.6179054054054054,0.23720492711453975
0.02,0.24,0.74,0.6172817047817049,0.23722033091876024
0.02,0.25,0.73,0.6166013041013041,0.2372388899833791
0.02,0.26,0.72,0.616017766017766,0.23726060430839618
0.02,0.27,0.71,0.615448402948403,0.23728547389381158
0.02,0.28,0.7,0.6148341523341523,0.2373134987396253
0.02,0.29,0.69,0.6142104517104516,0.2373446788458372
0.02,0.3,0.6799999999999999,0.6136529011529012,0.23737901421244745
0.02,0.31,0.6699999999999999,0.6130103005103005,0.23741650483945598
0.02,0.32,0.6599999999999999,0.6123487998487999,0.2374571507268628
0.02,0.33,0.6499999999999999,0.6118125118125118,0.2375009518746679
0.02,0.34,0.6399999999999999,0.6111888111888112,0.23754790828287126
0.02,0.35000000000000003,0.6299999999999999,0.6104942354942355,0.23759801995147295
0.02,0.36,0.62,0.6097854847854848,0.2376512868804729
0.02,0.37,0.61,0.609038934038934,0.23770770906987113
0.02,0.38,0.6,0.6083112833112834,0.23776728651966764
0.02,0.39,0.59,0.6077348327348326,0.2378300192298624
0.02,0.4,0.58,0.6070993195993196,0.23789590720045548
0.02,0.41000000000000003,0.57,0.6062937062937063,0.23796495043144683
0.02,0.42,0.56,0.6056109431109431,0.23803714892283645
0.02,0.43,0.55,0.6049494424494425,0.23811250267462444
0.02,0.44,0.54,0.604396616896617,0.23819101168681062
0.02,0.45,0.53,0.6037091287091287,0.23827267595939508
0.02,0.46,0.52,0.6028420903420904,0.23835749549237786
0.02,0.47000000000000003,0.51,0.6021569646569647,0.23844547028575894
0.02,0.48,0.5,0.6012922887922887,0.23853660033953825
0.02,0.49,0.49,0.600474862974863,0.23863088565371593
0.02,0.5,0.48,0.5997070497070497,0.2387283262282918
0.02,0.51,0.47,0.598979398979399,0.238828922063266
0.02,0.52,0.45999999999999996,0.5981265356265356,0.23893267315863845
0.02,0.53,0.44999999999999996,0.5972996597996598,0.23903957951440924
0.02,0.54,0.43999999999999995,0.5963593838593838,0.23914964113057827
0.02,0.55,0.42999999999999994,0.595523058023058,0.23926285800714556
0.02,0.56,0.41999999999999993,0.5944410319410318,0.2393792301441112
0.02,0.5700000000000001,0.4099999999999999,0.5936425061425061,0.23949875754147507
0.02,0.58,0.4,0.5928061803061804,0.23962144019923726
0.02,0.59,0.39,0.5919793044793045,0.23974727811739768
0.02,0.6,0.38,0.5911240786240786,0.23987627129595646
0.02,0.61,0.37,0.5900845775845776,0.2400084197349135
0.02,0.62,0.36,0.5891206766206767,0.2401437234342688
0.02,0.63,0.35,0.5881402381402381,0.24028218239402235
0.02,0.64,0.33999999999999997,0.5872684747684747,0.2404237966141742
0.02,0.65,0.32999999999999996,0.5861580986580986,0.2405685660947244
0.02,0.66,0.31999999999999995,0.5851705726705727,0.24071649083567284
0.02,0.67,0.30999999999999994,0.5842846342846343,0.24086757083701957
0.02,0.68,0.29999999999999993,0.5832829332829333,0.24102180609876456
0.02,0.6900000000000001,0.2899999999999999,0.5823001323001323,0.24117919662090784
0.02,0.7000000000000001,0.2799999999999999,0.5813315063315063,0.24133974240344938
0.02,0.71,0.27,0.5802660177660178,0.24150344344638927
0.02,0.72,0.26,0.5792690417690418,0.24167029974972742
0.02,0.73,0.25,0.5782508032508034,0.2418403113134638
0.02,0.74,0.24,0.5771451521451522,0.2420134781375985
0.02,0.75,0.22999999999999998,0.5761812511812512,0.24218980022213155
0.02,0.76,0.21999999999999997,0.5751417501417502,0.24236927756706278
0.02,0.77,0.20999999999999996,0.5741471366471366,0.24255191017239228
0.02,0.78,0.19999999999999996,0.5731548856548857,0.24273769803812018
0.02,0.79,0.18999999999999995,0.5721791721791721,0.24292664116424628
0.02,0.8,0.17999999999999994,0.5710404460404461,0.24311873955077068
0.02,0.81,0.16999999999999993,0.5700080325080326,0.24331399319769337
0.02,0.8200000000000001,0.15999999999999992,0.5689921564921565,0.24351240210501432
0.02,0.8300000000000001,0.1499999999999999,0.5679904554904555,0.2437139662727336
0.02,0.84,0.14,0.5670312795312795,0.24391868570085112
0.02,0.85,0.13,0.565998865998866,0.24412656038936692
0.02,0.86,0.12,0.5649121149121149,0.24433759033828104
0.02,0.87,0.10999999999999999,0.5639009639009639,0.24455177554759344
0.02,0.88,0.09999999999999998,0.5629063504063504,0.24476911601730408
0.02,0.89,0.08999999999999997,0.5618597618597618,0.24498961174741304
0.02,0.9,0.07999999999999996,0.5607493857493857,0.2452132627379203
0.02,0.91,0.06999999999999995,0.5597051597051597,0.24544006898882578
0.02,0.92,0.05999999999999994,0.5586184086184086,0.2456700305001296
0.02,0.93,0.04999999999999993,0.5575481950481951,0.24590314727183166
0.02,0.9400000000000001,0.039999999999999925,0.5564756189756189,0.24613941930393207
0.02,0.9500000000000001,0.029999999999999916,0.5553676053676053,0.24637884659643072
0.02,0.96,0.020000000000000018,0.5543493668493669,0.24662142914932758
0.02,0.97,0.010000000000000009,0.5533878283878284,0.24686716696262284
0.02,0.98,0.0,0.5523790398790398,0.24711606003631634
0.03,0.0,0.97,0.6282673407673408,0.23767467810818835
0.03,0.01,0.96,0.6278798903798903,0.2376204682748406
0.03,0.02,0.95,0.627544415044415,0.23756941370189116
0.03,0.03,0.94,0.6270388395388395,0.23752151438933997
0.03,0.04,0.9299999999999999,0.6266419391419391,0.2374767703371871
0.03,0.05,0.9199999999999999,0.6263135513135513,0.23743518154543244
0.03,0.06,0.9099999999999999,0.6258292383292383,0.2373967480140761
0.03,0.07,0.8999999999999999,0.625413437913438,0.237361469743118
0.03,0.08,0.89,0.6251110376110376,0.23732934673255826
0.03,0.09,0.88,0.6247401247401247,0.23730037898239678
0.03,0.1,0.87,0.6242581742581743,0.23727456649263354
0.03,0.11,0.86,0.6237289737289737,0.23725190926326867
0.03,0.12,0.85,0.6231690606690606,0.23723240729430203
0.03,0.13,0.84,0.6226445851445852,0.2372160605857337
0.03,0.14,0.83,0.621994896994897,0.23720286913756355
0.03,0.15,0.82,0.6215129465129465,0.23719283294979182
0.03,0.16,0.8099999999999999,0.6211491211491211,0.2371859520224183
0.03,0.17,0.7999999999999999,0.6205726705726706,0.23718222635544306
0.03,0.18,0.79,0.6200647325647326,0.23718165594886612
0.03,0.19,0.78,0.6194835569835571,0.2371842408026875
0.03,0.2,0.77,0.6190441315441315,0.2371899809169071
0.03,0.21,0.76,0.6184582309582309,0.23719887629152497
0.03,0.22,0.75,0.617973917973918,0.23721092692654125
0.03,0.23,0.74,0.6172958797958799,0.23722613282195565
0.03,0.24,0.73,0.6166296541296541,0.23724449397776842
0.03,0.25,0.72,0.6160083160083161,0.23726601039397946
0.03,0.26,0.71,0.6154318654318655,0.23729068207058884
0.03,0.27,0.7,0.6148814023814024,0.2373185090075964
0.03,0.28,0.69,0.6142010017010017,0.2373494912050023
0.03,0.29,0.6799999999999999,0.6136788886788888,0.23738362866280646
0.03,0.3,0.6699999999999999,0.6130504630504631,0.23742092138100895
0.03,0.31,0.6599999999999999,0.6124102249102249,0.23746136935960965
0.03,0.32,0.6499999999999999,0.6118904743904744,0.23750497259860875
0.03,0.33,0.6399999999999999,0.6112147987147987,0.23755173109800604
0.03,0.34,0.6299999999999999,0.6105698355698356,0.2376016448578016
0.03,0.35000000000000003,0.6199999999999999,0.6099012474012474,0.23765471387799547
0.03,0.36,0.61,0.6090932715932716,0.23771093815858768
0.03,0.37,0.6,0.6083207333207332,0.2377703176995781
0.03,0.38,0.59,0.6077206577206578,0.2378328525009668
0.03,0.39,0.58,0.6071323946323947,0.2378985425627538
0.03,0.4,0.57,0.6063811188811189,0.2379673878849391
0.03,0.41000000000000003,0.5599999999999999,0.6056581931581931,0.23803938846752265
0.03,0.42,0.55,0.6050604800604801,0.23811454431050455
0.03,0.43,0.54,0.604410791910792,0.23819285541388469
0.03,0.44,0.53,0.6037091287091287,0.23827432177766308
0.03,0.45,0.52,0.6028987903987904,0.2383589434018398
0.03,0.46,0.51,0.6022207522207522,0.23844672028641478
0.03,0.47000000000000003,0.49999999999999994,0.6013749763749764,0.23853765243138808
0.03,0.48,0.49,0.6005622755622756,0.23863173983675962
0.03,0.49,0.48,0.5997826497826497,0.23872898250252947
0.03,0.5,0.47,0.599040824040824,0.23882938042869756
0.03,0.51,0.45999999999999996,0.5982257607257607,0.238932933615264
0.03,0.52,0.44999999999999996,0.59737525987526,0.2390396420622287
0.03,0.53,0.43999999999999995,0.596482233982234,0.23914950576959168
0.03,0.54,0.42999999999999994,0.5955750330750331,0.23926252473735288
0.03,0.55,0.41999999999999993,0.5946158571158572,0.23937869896551248
0.03,0.56,0.4099999999999999,0.5937370062370062,0.23949802845407026
0.03,0.5700000000000001,0.3999999999999999,0.5928935928935929,0.23962051320302638
0.03,0.58,0.39,0.5920596295596295,0.23974615321238077
0.03,0.59,0.38,0.5911547911547912,0.23987494848213345
0.03,0.6,0.37,0.5901979776979777,0.2400068990122844
0.03,0.61,0.36,0.5891277641277641,0.2401420048028336
0.03,0.62,0.35,0.5882394632394633,0.24028026585378115
0.03,0.63,0.33999999999999997,0.5873251748251749,0.24042168216512694
0.03,0.64,0.32999999999999996,0.5862738612738613,0.24056625373687104
0.03,0.65,0.31999999999999995,0.5852508977508978,0.24071398056901339
0.03,0.66,0.30999999999999994,0.584367321867322,0.24086486266155407
0.03,0.67,0.29999999999999993,0.5833372708372708,0.241018900014493
0.03,0.68,0.2899999999999999,0.5823402948402949,0.24117609262783019
0.03,0.6900000000000001,0.2799999999999999,0.5814496314496316,0.24133644050156572
0.03,0.7000000000000001,0.2699999999999999,0.5804054054054054,0.24149994363569952
0.03,0.71,0.26,0.5793281043281043,0.24166660203023158
0.03,0.72,0.25,0.5783712908712909,0.24183641568516193
0.03,0.73,0.24,0.5771994896994898,0.24200938460049054
0.03,0.74,0.22999999999999998,0.5761954261954262,0.24218550877621745
0.03,0.75,0.21999999999999997,0.5752693252693253,0.24236478821234264
0.03,0.76,0.20999999999999996,0.5742865242865243,0.24254722290886616
0.03,0.77,0.19999999999999996,0.5732800982800983,0.2427328128657879
0.03,0.78,0.18999999999999995,0.5722594972594972,0.24292155808310797
0.03,0.79,0.17999999999999994,0.5711373086373086,0.24311345856082633
0.03,0.8,0.16999999999999993,0.5701214326214327,0.2433085142989429
0.03,0.81,0.15999999999999992,0.5691339066339066,0.24350672529745782
0.03,0.8200000000000001,0.1499999999999999,0.5680707805707806,0.24370809155637102
0.03,0.8300000000000001,0.1399999999999999,0.5671163296163295,0.2439126130756825
0.03,0.84,0.13,0.5660957285957287,0.24412028985539225
0.03,0.85,0.12,0.5650491400491401,0.24433112189550027
0.03,0.86,0.10999999999999999,0.5639458514458515,0.24454510919600653
0.03,0.87,0.09999999999999998,0.5630173880173881,0.24476225175691116
0.03,0.88,0.08999999999999997,0.561949536949537,0.24498254957821405
0.03,0.89,0.07999999999999996,0.5608391608391609,0.24520600265991518
0.03,0.9,0.06999999999999995,0.5598114723114723,0.24543261100201463
0.03,0.91,0.05999999999999994,0.5586798336798336,0.24566237460451237
0.03,0.92,0.04999999999999993,0.5577064827064827,0.24589529346740843
0.03,0.93,0.039999999999999925,0.5566244566244567,0.2461313675907027
0.03,0.9400000000000001,0.029999999999999916,0.555473917973918,0.24637059697439528
0.03,0.9500000000000001,0.019999999999999907,0.5544226044226044,0.24661298161848616
0.03,0.96,0.010000000000000009,0.5534587034587035,0.24685852152297527
0.03,0.97,0.0,0.5525940275940276,0.24710721668786276
0.04,0.0,0.96,0.6278917028917029,0.23763076157669147
0.04,0.01,0.95,0.6274806274806276,0.23757950909493594
0.04,0.02,0.94,0.6270601020601021,0.2375314118735787
0.04,0.03,0.9299999999999999,0.6266537516537516,0.2374864699126198
0.04,0.04,0.9199999999999999,0.6262639387639388,0.23744468321205905
0.04,0.05,0.9099999999999999,0.6257725382725382,0.23740605177189666
0.04,0.06,0.8999999999999999,0.6253591003591004,0.23737057559213254
0.04,0.07,0.8899999999999999,0.6250519750519751,0.23733825467276667
0.04,0.08,0.88,0.6246975996975996,0.2373090890137991
0.04,0.09,0.87,0.6242227367227368,0.23728307861522988
0.04,0.1,0.86,0.6237525987525987,0.2372602234770589
0.04,0.11,0.85,0.6231974106974107,0.23724052359928616
0.04,0.12,0.84,0.6226469476469476,0.23722397898191175
0.04,0.13,0.83,0.622018522018522,0.23721058962493563
0.04,0.14,0.82,0.621538934038934,0.23720035552835778
0.04,0.15,0.8099999999999999,0.6210971460971462,0.2371932766921782
0.04,0.16,0.7999999999999999,0.6205868455868455,0.23718935311639688
0.04,0.17,0.7899999999999999,0.6200907200907202,0.23718858480101385
0.04,0.18,0.78,0.619535532035532,0.23719097174602913
0.04,0.19,0.77,0.6190110565110565,0.23719651395144273
0.04,0.2,0.76,0.6184204309204309,0.23720521141725454
0.04,0.21,0.75,0.6179762804762805,0.2372170641434647
0.04,0.22,0.74,0.6173289548289549,0.23723207213007308
0.04,0.23,0.73,0.6167265167265168,0.23725023537707982
0.04,0.24,0.72,0.6159870534870535,0.2372715538844848
0.04,0.25,0.71,0.6154035154035153,0.23729602765228802
0.04,0.26,0.7,0.6148625023625024,0.23732365668048955
0.04,0.27,0.69,0.6142411642411643,0.2373544409690894
0.04,0.28,0.6799999999999999,0.6137143262143262,0.2373883805180875
0.04,0.29,0.6699999999999999,0.6130835380835381,0.2374254753274839
