w1,w2,AUC,Brier
0.10300000000000001,0.897,0.6222382347382347,0.2373411706637303
0.10400000000000001,0.896,0.6222216972216972,0.23733647514555556
0.105,0.895,0.6221886221886221,0.2373318136480582
0.106,0.894,0.6221838971838972,0.23732718617123832
0.107,0.893,0.6221153846153846,0.23732259271509581
0.108,0.892,0.6220752220752221,0.23731803327963077
0.109,0.891,0.622056322056322,0.2373135078648431
0.11,0.89,0.6220114345114345,0.23730901647073288
0.111,0.889,0.621966546966547,0.23730455909730006
0.112,0.888,0.621924021924022,0.23730013574454467
0.113,0.887,0.6218885843885844,0.23729574641246673
0.114,0.886,0.6218531468531469,0.23729139110106617
0.115,0.885,0.6217799092799093,0.23728706981034303
0.116,0.884,0.6217421092421094,0.23728278254029733
0.117,0.883,0.6217373842373843,0.23727852929092902
0.11800000000000001,0.882,0.6216995841995843,0.23727431006223815
0.11900000000000001,0.881,0.6216688716688717,0.23727012485422472
0.12,0.88,0.6216499716499717,0.23726597366688867
0.121,0.879,0.6216405216405216,0.23726185650023005
0.122,0.878,0.6216098091098091,0.23725777335424883
0.123,0.877,0.6215554715554716,0.23725372422894508
0.124,0.876,0.621534209034209,0.23724970912431873
0.125,0.875,0.621449158949159,0.23724572804036986
0.126,0.874,0.6213830088830089,0.23724178097709828
0.127,0.873,0.6213522963522964,0.23723786793450422
0.128,0.872,0.6213570213570213,0.23723398891258757
0.129,0.871,0.6213333963333962,0.23723014391134828
0.13,0.87,0.6212672462672463,0.23722633293078643
0.131,0.869,0.6212199962199962,0.23722255597090208
0.132,0.868,0.6211467586467587,0.23721881303169506
0.133,0.867,0.6211113211113211,0.2372151041131655
0.134,0.866,0.6210876960876961,0.2372114292153133
0.135,0.865,0.6211065961065961,0.2372077883381386
0.136,0.864,0.621049896049896,0.23720418148164127
0.137,0.863,0.6210286335286335,0.23720060864582138
0.138,0.862,0.620983745983746,0.23719706983067892
0.139,0.861,0.6209553959553961,0.23719356503621383
0.14,0.86,0.6209105084105084,0.23719009426242627
0.14100000000000001,0.859,0.6208679833679834,0.23718665750931603
0.14200000000000002,0.858,0.6208183708183708,0.2371832547768832
0.14300000000000002,0.857,0.6207758457758458,0.23717988606512785
0.14400000000000002,0.856,0.6207711207711207,0.23717655137404992
0.145,0.855,0.6207049707049708,0.2371732507036493
0.146,0.854,0.6206577206577206,0.23716998405392622
0.147,0.853,0.6206340956340957,0.23716675142488056
0.148,0.852,0.6205632205632206,0.23716355281651225
0.149,0.851,0.620546683046683,0.23716038822882143
0.15,0.85,0.620485257985258,0.23715725766180795
0.151,0.849,0.6204096579096579,0.23715416111547197
0.152,0.848,0.6203600453600453,0.23715109858981334
0.153,0.847,0.6203411453411454,0.23714807008483216
0.154,0.846,0.6202844452844454,0.2371450756005284
0.155,0.845,0.6202371952371952,0.2371421151369021
0.156,0.844,0.6201946701946702,0.23713918869395323
0.157,0.843,0.6201734076734077,0.2371362962716817
0.158,0.842,0.6201379701379701,0.2371334378700876
0.159,0.841,0.6201167076167076,0.23713061348917094
0.16,0.84,0.62007182007182,0.23712782312893171
0.161,0.839,0.6200222075222075,0.23712506678936987
0.162,0.838,0.6199466074466075,0.23712234447048552
0.163,0.837,0.6199749574749576,0.2371196561722785
0.164,0.836,0.61994896994897,0.23711700189474896
0.165,0.835,0.6198922698922699,0.23711438163789683
0.166,0.834,0.6198804573804574,0.23711179540172211
0.167,0.833,0.6198686448686448,0.23710924318622484
0.168,0.832,0.6198473823473823,0.23710672499140495
0.169,0.831,0.6197859572859572,0.2371042408172625
0.17,0.83,0.6198072198072198,0.23710179066379744
0.171,0.829,0.6197859572859572,0.23709937453100982
0.17200000000000001,0.828,0.6197292572292572,0.23709699241889967
0.17300000000000001,0.827,0.6196749196749197,0.23709464432746685
0.17400000000000002,0.826,0.6196442071442072,0.23709233025671148
0.17500000000000002,0.825,0.6196489321489321,0.23709005020663354
0.176,0.8240000000000001,0.6195780570780571,0.23708780417723305
0.177,0.823,0.6195426195426195,0.23708559216850997
0.178,0.8220000000000001,0.6195237195237195,0.23708341418046425
0.179,0.821,0.6194622944622945,0.23708127021309605
0.18,0.8200000000000001,0.6194315819315819,0.23707916026640513
0.181,0.819,0.6193677943677944,0.23707708434039176
0.182,0.8180000000000001,0.6193370818370818,0.23707504243505573
0.183,0.817,0.6193134568134568,0.23707303455039716
0.184,0.8160000000000001,0.6192685692685693,0.237071060686416
0.185,0.815,0.6192142317142316,0.23706912084311227
0.186,0.8140000000000001,0.6191764316764317,0.23706721502048597
0.187,0.813,0.6191504441504442,0.237065343218537
0.188,0.812,0.6191031941031941,0.23706350543726554
0.189,0.8109999999999999,0.6190512190512191,0.23706170167667148
0.19,0.81,0.6190299565299566,0.2370599319367549
0.191,0.8089999999999999,0.618980343980344,0.23705819621751567
0.192,0.808,0.6189850689850689,0.23705649451895386
0.193,0.8069999999999999,0.6189260064260065,0.23705482684106943
0.194,0.806,0.6188787563787564,0.23705319318386253
0.195,0.8049999999999999,0.6188220563220563,0.23705159354733296
0.196,0.804,0.6187771687771688,0.2370500279314808
0.197,0.8029999999999999,0.6187181062181062,0.23704849633630612
0.198,0.802,0.6187110187110187,0.23704699876180885
0.199,0.8009999999999999,0.6187039312039313,0.23704553520798896
0.2,0.8,0.6186495936495937,0.23704410567484654
0.201,0.7989999999999999,0.6186165186165186,0.23704271016238154
0.202,0.798,0.6186023436023436,0.23704134867059393
0.203,0.7969999999999999,0.6185527310527311,0.23704002119948375
0.20400000000000001,0.796,0.618529106029106,0.23703872774905096
0.20500000000000002,0.7949999999999999,0.618491305991306,0.23703746831929567
0.20600000000000002,0.794,0.6184936684936686,0.23703624291021771
0.20700000000000002,0.7929999999999999,0.6184842184842185,0.23703505152181722
0.20800000000000002,0.792,0.6184322434322433,0.23703389415409412
0.209,0.791,0.6184227934227934,0.2370327708070485
0.21,0.79,0.6183991683991684,0.2370316814806802
0.211,0.789,0.6183212058212059,0.2370306261749894
0.212,0.788,0.6182361557361558,0.237029604889976
0.213,0.787,0.6181983556983557,0.23702861762563998
0.214,0.786,0.6181652806652806,0.23702766438198145
0.215,0.785,0.6181133056133056,0.23702674515900032
0.216,0.784,0.6180613305613305,0.23702585995669662
0.217,0.783,0.6180471555471556,0.23702500877507027
0.218,0.782,0.6180471555471556,0.23702419161412142
0.219,0.781,0.6179999054999055,0.23702340847384995
0.22,0.78,0.6179573804573805,0.2370226593542559
0.221,0.779,0.6179219429219429,0.23702194425533926
0.222,0.778,0.6178723303723304,0.23702126317710004
0.223,0.777,0.6178274428274428,0.23702061611953829
0.224,0.776,0.6177683802683803,0.23702000308265395
0.225,0.775,0.6176998676998677,0.2370194240664469
0.226,0.774,0.6176691551691552,0.2370188790709174
0.227,0.773,0.6176289926289926,0.23701836809606533
0.228,0.772,0.6175911925911926,0.23701789114189062
0.229,0.771,0.6175770175770176,0.23701744820839335
0.23,0.77,0.6175628425628426,0.23701703929557352
0.231,0.769,0.6174872424872425,0.23701666440343114
0.232,0.768,0.6174730674730675,0.23701632353196608
0.233,0.767,0.6174683424683425,0.2370160166811785
0.234,0.766,0.6174707049707049,0.23701574385106833
0.23500000000000001,0.765,0.6174730674730675,0.23701550504163563
0.23600000000000002,0.764,0.61743762993763,0.23701530025288026
0.23700000000000002,0.763,0.6174140049140049,0.23701512948480233
0.23800000000000002,0.762,0.6173832923832924,0.2370149927374019
0.23900000000000002,0.761,0.6173762048762049,0.23701489001067882
0.24,0.76,0.6173502173502174,0.23701482130463317
0.241,0.759,0.6172982422982424,0.23701478661926498
0.242,0.758,0.6172580797580798,0.23701478595457415
0.243,0.757,0.6172013797013798,0.23701481931056076
0.244,0.756,0.6171186921186922,0.23701488668722479
0.245,0.755,0.6171092421092421,0.2370149880845662
0.246,0.754,0.6170903420903421,0.23701512350258508
0.247,0.753,0.6170501795501795,0.23701529294128137
0.248,0.752,0.6169509544509544,0.23701549640065514
0.249,0.751,0.6169178794178795,0.23701573388070624
0.25,0.75,0.6168800793800794,0.23701600538143477
0.251,0.749,0.6168257418257419,0.23701631090284078
0.252,0.748,0.6167903042903042,0.23701665044492415
0.253,0.747,0.6167383292383293,0.23701702400768498
0.254,0.746,0.6166887166887166,0.2370174315911232
0.255,0.745,0.6166650916650916,0.23701787319523884
0.256,0.744,0.6166461916461916,0.23701834882003195
0.257,0.743,0.6166178416178416,0.2370188584655024
0.258,0.742,0.616535154035154,0.2370194021316503
0.259,0.741,0.616492628992629,0.23701997981847567
0.26,0.74,0.6164642789642789,0.2370205915259784
0.261,0.739,0.6164666414666415,0.23702123725415855
0.262,0.738,0.616412303912304,0.23702191700301617
0.263,0.737,0.6164028539028539,0.23702263077255117
0.264,0.736,0.6163272538272538,0.23702337856276356
0.265,0.735,0.6162634662634663,0.23702416037365348
0.266,0.734,0.6162327537327538,0.2370249762052207
0.267,0.733,0.6161831411831412,0.2370258260574654
0.268,0.732,0.6161406161406162,0.23702670993038752
0.269,0.731,0.6160839160839161,0.237027627823987
0.27,0.73,0.6160295785295785,0.23702857973826402
0.271,0.729,0.615942165942166,0.23702956567321837
0.272,0.728,0.6159303534303534,0.23703058562885018
0.273,0.727,0.6158642033642034,0.23703163960515933
0.274,0.726,0.6158193158193158,0.23703272760214597
0.275,0.725,0.6157248157248157,0.23703384961981006
0.276,0.724,0.6156799281799281,0.23703500565815153
0.277,0.723,0.6156515781515781,0.23703619571717036
0.278,0.722,0.6156492156492156,0.2370374197968667
0.279,0.721,0.6156397656397656,0.23703867789724042
0.28,0.72,0.6156114156114156,0.23703997001829158
0.281,0.719,0.6155499905499906,0.23704129616002018
