w1,w2,w3,AUC,Brier
0.01,0.33,0.6599999999999999,0.6285295785295786,0.2373182539532748
0.01,0.34,0.6499999999999999,0.6286571536571537,0.2373084366811637
0.01,0.35000000000000003,0.6399999999999999,0.6287280287280287,0.2372991262438156
0.01,0.36,0.63,0.6287965412965413,0.23729032264123046
0.01,0.37,0.62,0.6289359289359289,0.2372820258734084
0.01,0.38,0.61,0.6290044415044416,0.2372742359403493
0.01,0.39,0.6,0.6291343791343791,0.2372669528420532
0.01,0.4,0.59,0.6293068418068418,0.23726017657852008
0.01,0.41000000000000003,0.58,0.6293635418635418,0.23725390714974998
0.01,0.42,0.5700000000000001,0.6294296919296919,0.23724814455574286
0.01,0.43,0.56,0.6295549045549045,0.23724288879649877
0.01,0.44,0.55,0.6296305046305046,0.23723813987201767
0.01,0.45,0.54,0.6297013797013797,0.23723389778229956
0.01,0.46,0.53,0.6297817047817047,0.23723016252734444
0.01,0.47000000000000003,0.52,0.6297817047817048,0.2372269341071524
0.01,0.48,0.51,0.6297155547155547,0.23722421252172327
0.01,0.49,0.5,0.6297462672462673,0.23722199777105718
0.01,0.5,0.49,0.6297037422037421,0.2372202898551541
0.01,0.51,0.48,0.6297887922887923,0.23721908877401393
0.01,0.52,0.47,0.6297698922698922,0.23721839452763682
0.01,0.53,0.45999999999999996,0.6298171423171423,0.23721820711602273
0.01,0.54,0.44999999999999996,0.6298573048573047,0.2372185265391716
0.01,0.55,0.43999999999999995,0.6298195048195048,0.23721935279708353
0.01,0.56,0.42999999999999994,0.6298407673407673,0.23722068588975842
0.01,0.5700000000000001,0.41999999999999993,0.6300108675108674,0.23722252581719638
0.01,0.58,0.41000000000000003,0.6300864675864676,0.23722487257939723
0.01,0.59,0.4,0.6301762426762426,0.23722772617636112
0.01,0.6,0.39,0.6301833301833302,0.23723108660808803
0.01,0.61,0.38,0.6301927801927801,0.23723495387457794
0.01,0.62,0.37,0.6302612927612927,0.2372393279758308
0.01,0.63,0.36,0.6304148554148554,0.23724420891184667
0.01,0.64,0.35,0.630511718011718,0.2372495966826256
0.01,0.65,0.33999999999999997,0.630436117936118,0.2372554912881675
0.01,0.66,0.32999999999999996,0.6304880929880929,0.2372618927284724
0.01,0.67,0.31999999999999995,0.630554243054243,0.2372688010035403
0.01,0.68,0.30999999999999994,0.6304313929313929,0.23727621611337119
0.01,0.6900000000000001,0.29999999999999993,0.6305117180117181,0.23728413805796514
0.01,0.7000000000000001,0.2899999999999999,0.6303983178983178,0.23729256683732197
0.01,0.71,0.28,0.6303557928557928,0.23730150245144188
0.01,0.72,0.27,0.6303061803061802,0.23731094490032476
0.01,0.73,0.26,0.6303321678321678,0.2373208941839707
0.01,0.74,0.25,0.6302872802872803,0.23733135030237956
0.01,0.75,0.24,0.6302471177471177,0.23734231325555147
0.01,0.76,0.22999999999999998,0.6301573426573427,0.23735378304348634
0.01,0.77,0.21999999999999997,0.6302423927423928,0.23736575966618428
0.01,0.78,0.20999999999999996,0.6303203553203554,0.23737824312364517
0.01,0.79,0.19999999999999996,0.6302683802683803,0.237391233415869
0.01,0.8,0.18999999999999995,0.6302305802305802,0.237404730542856
0.01,0.81,0.17999999999999994,0.6301927801927802,0.23741873450460585
0.01,0.8200000000000001,0.16999999999999993,0.6301998676998677,0.23743324530111876
0.01,0.8300000000000001,0.15999999999999992,0.6300888300888301,0.23744826293239463
0.01,0.84,0.15000000000000002,0.6301478926478927,0.23746378739843352
0.01,0.85,0.14,0.6300864675864677,0.2374798186992354
0.01,0.86,0.13,0.630046305046305,0.23749635683480033
0.01,0.87,0.12,0.62997542997543,0.23751340180512823
0.01,0.88,0.10999999999999999,0.62997542997543,0.23753095361021914
0.01,0.89,0.09999999999999998,0.6298809298809299,0.23754901225007305
0.01,0.9,0.08999999999999997,0.6298147798147797,0.2375675777246899
0.01,0.91,0.07999999999999996,0.6298265923265922,0.23758665003406984
0.01,0.92,0.06999999999999995,0.6297793422793423,0.23760622917821272
0.01,0.93,0.05999999999999994,0.6297793422793423,0.2376263151571186
0.01,0.9400000000000001,0.04999999999999993,0.6297155547155546,0.23764690797078752
0.01,0.9500000000000001,0.039999999999999925,0.6296305046305047,0.23766800761921938
0.01,0.96,0.030000000000000027,0.629510017010017,0.2376896141024143
0.01,0.97,0.020000000000000018,0.6294485919485919,0.2377117274203722
0.01,0.98,0.010000000000000009,0.6293611793611793,0.23773434757309309
0.01,0.99,0.0,0.6291981666981667,0.23775747456057703
0.02,0.0,0.98,0.6245747495747496,0.23784949475372008
0.02,0.01,0.97,0.6246503496503497,0.23782332958585906
0.02,0.02,0.96,0.6249149499149499,0.23779767125276097
0.02,0.03,0.95,0.6250189000189,0.2377725197544259
0.02,0.04,0.94,0.6252291627291627,0.2377478750908538
0.02,0.05,0.9299999999999999,0.6252457002457003,0.23772373726204474
0.02,0.06,0.9199999999999999,0.6253732753732755,0.23770010626799862
0.02,0.07,0.9099999999999999,0.6255953505953507,0.23767698210871555
0.02,0.08,0.9,0.6258221508221509,0.2376543647841955
0.02,0.09,0.89,0.6259261009261008,0.2376322542944384
0.02,0.1,0.88,0.6260513135513136,0.23761065063944434
0.02,0.11,0.87,0.6261056511056511,0.23758955381921323
0.02,0.12,0.86,0.6262639387639388,0.23756896383374515
0.02,0.13,0.85,0.6263182763182763,0.23754888068304003
0.02,0.14,0.84,0.626438763938764,0.23752930436709802
0.02,0.15,0.83,0.6266041391041391,0.2375102348859189
0.02,0.16,0.82,0.6267269892269892,0.23749167223950288
0.02,0.17,0.8099999999999999,0.6268025893025893,0.23747361642784975
0.02,0.18,0.8,0.6269207144207145,0.2374560674509597
0.02,0.19,0.79,0.6269963144963145,0.2374390253088326
0.02,0.2,0.78,0.626993951993952,0.2374224900014685
0.02,0.21,0.77,0.6271002646002646,0.23740646152886746
0.02,0.22,0.76,0.6271498771498771,0.23739093989102938
0.02,0.23,0.75,0.6272207522207522,0.23737592508795427
0.02,0.24,0.74,0.6272113022113022,0.2373614171196422
0.02,0.25,0.73,0.6273247023247024,0.23734741598609316
0.02,0.26,0.72,0.6274782649782649,0.23733392168730708
0.02,0.27,0.71,0.6276200151200151,0.23732093422328396
0.02,0.28,0.7,0.6278798903798904,0.23730845359402386
0.02,0.29,0.69,0.6278940653940654,0.2372964797995268
0.02,0.3,0.6799999999999999,0.6279507654507654,0.23728501283979275
0.02,0.31,0.6699999999999999,0.6280547155547156,0.23727405271482166
0.02,0.32,0.6599999999999999,0.6281964656964656,0.23726359942461359
0.02,0.33,0.6499999999999999,0.6282862407862407,0.2372536529691685
0.02,0.34,0.6399999999999999,0.6283689283689283,0.23724421334848644
0.02,0.35000000000000003,0.6299999999999999,0.6284776034776035,0.23723528056256735
0.02,0.36,0.62,0.6285532035532035,0.23722685461141124
0.02,0.37,0.61,0.6286169911169912,0.23721893549501818
0.02,0.38,0.6,0.6287681912681913,0.2372115232133881
0.02,0.39,0.59,0.6289312039312039,0.23720461776652105
0.02,0.4,0.58,0.629016254016254,0.23719821915441694
0.02,0.41000000000000003,0.57,0.6291107541107541,0.23719232737707585
0.02,0.42,0.56,0.6292052542052542,0.23718694243449776
0.02,0.43,0.55,0.6292761292761293,0.23718206432668276
0.02,0.44,0.54,0.6293682668682669,0.23717769305363065
0.02,0.45,0.53,0.6293729918729919,0.2371738286153416
0.02,0.46,0.52,0.6293824418824419,0.23717047101181546
0.02,0.47000000000000003,0.51,0.6293540918540919,0.23716762024305238
0.02,0.48,0.5,0.6293659043659043,0.23716527630905235
0.02,0.49,0.49,0.6292903042903043,0.23716343920981525
0.02,0.5,0.48,0.6293257418257419,0.23716210894534115
0.02,0.51,0.47,0.6293422793422794,0.2371612855156301
0.02,0.52,0.45999999999999996,0.6293800793800793,0.23716096892068197
0.02,0.53,0.44999999999999996,0.6294320544320544,0.2371611591604969
0.02,0.54,0.43999999999999995,0.629472216972217,0.23716185623507482
0.02,0.55,0.42999999999999994,0.629552542052542,0.23716306014441574
0.02,0.56,0.41999999999999993,0.6295808920808921,0.2371647708885197
0.02,0.5700000000000001,0.4099999999999999,0.6296706671706671,0.2371669884673866
0.02,0.58,0.4,0.6297250047250047,0.23716971288101651
0.02,0.59,0.39,0.6298147798147797,0.23717294412940942
0.02,0.6,0.38,0.6298620298620299,0.23717668221256533
0.02,0.61,0.37,0.6298903798903799,0.23718092713048425
0.02,0.62,0.36,0.6299777924777925,0.23718567888316622
0.02,0.63,0.35,0.6300652050652051,0.23719093747061112
0.02,0.64,0.33999999999999997,0.63003213003213,0.23719670289281905
0.02,0.65,0.32999999999999996,0.63005103005103,0.23720297514978994
0.02,0.66,0.31999999999999995,0.6300652050652051,0.23720975424152388
0.02,0.67,0.30999999999999994,0.6301455301455302,0.2372170401680208
0.02,0.68,0.29999999999999993,0.6301856926856926,0.23722483292928076
0.02,0.6900000000000001,0.2899999999999999,0.6300628425628426,0.23723313252530362
0.02,0.7000000000000001,0.2799999999999999,0.6300864675864676,0.23724193895608955
0.02,0.71,0.27,0.6299494424494425,0.2372512522216385
0.02,0.72,0.26,0.6299305424305425,0.23726107232195043
0.02,0.73,0.25,0.6298738423738424,0.23727139925702537
0.02,0.74,0.24,0.6298903798903799,0.23728223302686324
0.02,0.75,0.22999999999999998,0.6298549423549423,0.23729357363146417
0.02,0.76,0.21999999999999997,0.6298573048573048,0.2373054210708281
0.02,0.77,0.20999999999999996,0.6298856548856548,0.23731777534495502
0.02,0.78,0.19999999999999996,0.6298832923832924,0.23733063645384495
0.02,0.79,0.18999999999999995,0.6297179172179173,0.23734400439749787
0.02,0.8,0.17999999999999994,0.6297982422982423,0.23735787917591375
0.02,0.81,0.16999999999999993,0.6297793422793423,0.23737226078909268
0.02,0.8200000000000001,0.15999999999999992,0.6297628047628047,0.23738714923703463
0.02,0.8300000000000001,0.1499999999999999,0.6297439047439048,0.23740254451973952
0.02,0.84,0.14,0.6297297297297297,0.23741844663720746
0.02,0.85,0.13,0.6297037422037423,0.23743485558943836
0.02,0.86,0.12,0.629547817047817,0.23745177137643228
0.02,0.87,0.10999999999999999,0.629576167076167,0.23746919399818922
0.02,0.88,0.09999999999999998,0.6295265545265545,0.23748712345470913
0.02,0.89,0.08999999999999997,0.6294485919485919,0.23750555974599208
0.02,0.9,0.07999999999999996,0.6294344169344169,0.237524502872038
0.02,0.91,0.06999999999999995,0.6293351918351919,0.23754395283284688
0.02,0.92,0.05999999999999994,0.6293304668304669,0.23756390962841878
0.02,0.93,0.04999999999999993,0.6293729918729919,0.23758437325875376
0.02,0.9400000000000001,0.039999999999999925,0.6292170667170667,0.23760534372385167
0.02,0.9500000000000001,0.029999999999999916,0.6291745416745417,0.23762682102371258
0.02,0.96,0.020000000000000018,0.6290894915894916,0.23764880515833653
0.02,0.97,0.010000000000000009,0.6289004914004913,0.23767129612772347
0.02,0.98,0.0,0.6288201663201662,0.23769429393187336
0.03,0.0,0.97,0.6243432243432243,0.23777583334019806
0.03,0.01,0.96,0.6244424494424494,0.237750045823766
0.03,0.02,0.95,0.6246125496125496,0.23772476514209695
0.03,0.03,0.94,0.6248298998298998,0.23769999129519084
0.03,0.04,0.9299999999999999,0.6249598374598375,0.2376757242830478
0.03,0.05,0.9199999999999999,0.625033075033075,0.23765196410566775
0.03,0.06,0.9099999999999999,0.6251299376299376,0.2376287107630507
0.03,0.07,0.8999999999999999,0.6253449253449254,0.23760596425519664
0.03,0.08,0.89,0.6254984879984881,0.23758372458210555
0.03,0.09,0.88,0.6256378756378757,0.2375619917437775
0.03,0.1,0.87,0.6257630882630882,0.23754076574021246
0.03,0.11,0.86,0.6258599508599508,0.23752004657141043
0.03,0.12,0.85,0.6259450009450009,0.23749983423737134
0.03,0.13,0.84,0.6260584010584009,0.2374801287380953
0.03,0.14,0.83,0.6262450387450387,0.23746093007358227
0.03,0.15,0.82,0.6264056889056889,0.23744223824383223
0.03,0.16,0.8099999999999999,0.6264198639198639,0.23742405324884516
0.03,0.17,0.7999999999999999,0.6265568890568891,0.23740637508862106
0.03,0.18,0.79,0.6266301266301266,0.23738920376316
0.03,0.19,0.78,0.6266773766773767,0.237372539272462
0.03,0.2,0.77,0.6267695142695142,0.2373563816165269
0.03,0.21,0.76,0.6267600642600643,0.23734073079535487
0.03,0.22,0.75,0.6267529767529767,0.23732558680894578
0.03,0.23,0.74,0.6267742392742393,0.2373109496572997
0.03,0.24,0.73,0.6268781893781894,0.23729681934041671
0.03,0.25,0.72,0.6270553770553771,0.23728319585829663
0.03,0.26,0.71,0.6272680022680023,0.23727007921093957
0.03,0.27,0.7,0.6273884898884898,0.23725746939834552
0.03,0.28,0.69,0.62746408996409,0.2372453664205145
0.03,0.29,0.6799999999999999,0.62758694008694,0.2372337702774464
0.03,0.3,0.6699999999999999,0.6275893025893027,0.23722268096914134
0.03,0.31,0.6599999999999999,0.6277830277830277,0.23721209849559932
0.03,0.32,0.6499999999999999,0.6278208278208278,0.23720202285682027
0.03,0.33,0.6399999999999999,0.628019278019278,0.23719245405280423
0.03,0.34,0.6299999999999999,0.6280688905688905,0.23718339208355116
0.03,0.35000000000000003,0.6199999999999999,0.6281870156870157,0.2371748369490611
0.03,0.36,0.61,0.6283145908145907,0.23716678864933402
0.03,0.37,0.6,0.628461065961066,0.23715924718437
0.03,0.38,0.59,0.628508316008316,0.23715221255416893
0.03,0.39,0.58,0.6286571536571537,0.23714568475873088
0.03,0.4,0.57,0.6287185787185787,0.2371396637980558
0.03,0.41000000000000003,0.5599999999999999,0.6288248913248913,0.23713414967214375
0.03,0.42,0.55,0.6288721413721414,0.23712914238099467
0.03,0.43,0.54,0.6290020790020789,0.23712464192460866
0.03,0.44,0.53,0.6289690039690039,0.23712064830298557
0.03,0.45,0.52,0.628973728973729,0.23711716151612552
0.03,0.46,0.51,0.6289713664713664,0.23711418156402847
0.03,0.47000000000000003,0.49999999999999994,0.629006804006804,0.23711170844669444
0.03,0.48,0.49,0.6289666414666414,0.23710974216412334
0.03,0.49,0.48,0.6289312039312039,0.2371082827163153
0.03,0.5,0.47,0.6289075789075789,0.2371073301032703
0.03,0.51,0.45999999999999996,0.6290091665091666,0.23710688432498822
0.03,0.52,0.44999999999999996,0.6290233415233415,0.23710694538146912
0.03,0.53,0.43999999999999995,0.6290375165375166,0.2371075132727131
0.03,0.54,0.42999999999999994,0.629068229068229,0.23710858799872
0.03,0.55,0.41999999999999993,0.6291556416556416,0.23711016955948996
0.03,0.56,0.4099999999999999,0.6292619542619542,0.2371122579550229
0.03,0.5700000000000001,0.3999999999999999,0.6294155169155169,0.23711485318531886
0.03,0.58,0.39,0.6295549045549045,0.2371179552503778
0.03,0.59,0.38,0.6295738045738045,0.23712156415019978
0.03,0.6,0.37,0.6296541296541296,0.2371256798847847
0.03,0.61,0.36,0.6296588546588546,0.2371303024541326
0.03,0.62,0.35,0.6296612171612171,0.23713543185824357
0.03,0.63,0.33999999999999997,0.6296848421848422,0.23714106809711752
0.03,0.64,0.32999999999999996,0.6297226422226422,0.23714721117075444
0.03,0.65,0.31999999999999995,0.6297462672462673,0.2371538610791544
0.03,0.66,0.30999999999999994,0.6297722547722548,0.23716101782231733
0.03,0.67,0.29999999999999993,0.6298667548667549,0.23716868140024325
0.03,0.68,0.2899999999999999,0.6297273672273672,0.23717685181293222
0.03,0.6900000000000001,0.2799999999999999,0.6296541296541297,0.23718552906038418
0.03,0.7000000000000001,0.2699999999999999,0.6295643545643546,0.23719471314259916
0.03,0.71,0.26,0.6294226044226043,0.23720440405957705
0.03,0.72,0.25,0.629486391986392,0.23721460181131798
0.03,0.73,0.24,0.6295549045549046,0.23722530639782197
0.03,0.74,0.22999999999999998,0.6295312795312795,0.2372365178190889
0.03,0.75,0.21999999999999997,0.629500567000567,0.23724823607511883
0.03,0.76,0.20999999999999996,0.6294651294651294,0.23726046116591176
0.03,0.77,0.19999999999999996,0.6294698544698545,0.23727319309146774
0.03,0.78,0.18999999999999995,0.6294485919485919,0.2372864318517867
0.03,0.79,0.17999999999999994,0.6293800793800793,0.2373001774468686
0.03,0.8,0.16999999999999993,0.6294226044226044,0.23731442987671358
0.03,0.81,0.15999999999999992,0.6294226044226044,0.2373291891413215
0.03,0.8200000000000001,0.1499999999999999,0.629453316953317,0.23734445524069245
0.03,0.8300000000000001,0.1399999999999999,0.6294344169344169,0.2373602281748264
0.03,0.84,0.13,0.6293824418824419,0.2373765079437233
0.03,0.85,0.12,0.6292359667359667,0.23739329454738328
0.03,0.86,0.10999999999999999,0.6291863541863543,0.23741058798580622
0.03,0.87,0.09999999999999998,0.6291769041769042,0.23742838825899218
0.03,0.88,0.08999999999999997,0.6289997164997164,0.2374466953669411
0.03,0.89,0.07999999999999996,0.6290091665091665,0.23746550930965304
0.03,0.9,0.06999999999999995,0.6289288414288414,0.237484830087128
0.03,0.91,0.05999999999999994,0.6289571914571914,0.23750465769936593
0.03,0.92,0.04999999999999993,0.6288792288792289,0.23752499214636688
0.03,0.93,0.039999999999999925,0.6288721413721414,0.2375458334281308
0.03,0.9400000000000001,0.029999999999999916,0.6288296163296163,0.2375671815446578
0.03,0.9500000000000001,0.019999999999999907,0.6286855036855037,0.23758903649594773
0.03,0.96,0.010000000000000009,0.6285295785295785,0.23761139828200065
0.03,0.97,0.0,0.6284090909090909,0.23763426690281664
0.04,0.0,0.96,0.6240762615762616,0.23770557399441794
0.04,0.01,0.95,0.6242369117369118,0.2376801641294149
0.04,0.02,0.94,0.6243692118692119,0.23765526109917484
0.04,0.03,0.9299999999999999,0.624501512001512,0.23763086490369784
0.04,0.04,0.9199999999999999,0.6247094122094122,0.23760697554298382
0.04,0.05,0.9099999999999999,0.6247944622944623,0.23758359301703275
0.04,0.06,0.8999999999999999,0.6249196749196749,0.23756071732584472
0.04,0.07,0.8899999999999999,0.625080325080325,0.23753834846941974
0.04,0.08,0.88,0.6252929502929503,0.2375164864477577
0.04,0.09,0.87,0.6253898128898128,0.2374951312608586
0.04,0.1,0.86,0.6255055755055755,0.23747428290872263
0.04,0.11,0.85,0.6256071631071631,0.23745394139134957
0.04,0.12,0.84,0.6257371007371008,0.23743410670873952
0.04,0.13,0.83,0.6258646758646758,0.23741477886089252
0.04,0.14,0.82,0.625968625968626,0.23739595784780845
0.04,0.15,0.8099999999999999,0.626034776034776,0.23737764366948744
0.04,0.16,0.7999999999999999,0.6261788886788886,0.23735983632592939
0.04,0.17,0.7899999999999999,0.6262993762993763,0.23734253581713438
0.04,0.18,0.78,0.6263466263466264,0.23732574214310237
0.04,0.19,0.77,0.6263419013419014,0.23730945530383335
0.04,0.2,0.76,0.6264222264222264,0.23729367529932732
0.04,0.21,0.75,0.6264765639765639,0.23727840212958423
0.04,0.22,0.74,0.6263867888867889,0.23726363579460422
0.04,0.23,0.73,0.6265498015498014,0.23724937629438717
0.04,0.24,0.72,0.6266939141939142,0.23723562362893316
0.04,0.25,0.71,0.6268333018333019,0.2372223777982421
0.04,0.26,0.7,0.6269159894159895,0.2372096388023141
0.04,0.27,0.69,0.6270766395766396,0.23719740664114908
0.04,0.28,0.6799999999999999,0.6271144396144396,0.23718568131474704
0.04,0.29,0.6699999999999999,0.6272656397656398,0.237174462823108
0.04,0.3,0.6599999999999999,0.6273908523908523,0.23716375116623195
